created_at,text,like_count
2025-04-23 23:08:57,"통신사들 진짜 아무리 양아치라지만..........
어떻게 이렇게 대형사고를 쳐놓고 티월드에만 공지를 띄워놓을 수가 있죠..........???
저도 skt 유저라 usim칩 무상 교체 문의글 남기긴 했는데 넘 불안하네요ㅠㅠ",0
2025-04-23 23:08:11,"[자막뉴스] ""이제 복제 폰을 만들 수 있는 거예요""…업계 1위 SKT 이용자 '날벼락' / KBS 2025.04.23.  출처 

다른 기사에 따르면 이번에 유출된 정보 만으로는 복제폰을 만드는건 쉽지 않고, 설령 복제 된다 하더라도 사용자가 바로 파악할 수 있기 때문에 실제",2
2025-04-23 23:06:37,마자 skt 넘 싸가지없슨 아빠 설득해서 단체로 옮겨버릴까부다,0
2025-04-23 23:05:52,"유심잠금설정하려다가 폰이 잠겨버림..;;;;;
짯응나ㅠㅠ SKT진쯔ㅏ 늬들땜에ㅠ
아침까지 연락안될예정.ㅠ.",3
2025-04-23 23:04:52,"이거 가입했다가 까먹고
해외 나가서 로밍 안 된다고 허둥지둥할 것 같아서
가입 안 해야겟다

SKT 그냥 피해보상금 내놔",2
2025-04-23 23:01:59,Skt에 문의글 쓰고옴. 망할놈들,0
2025-04-23 23:01:01,피해 범위도 가늠도 안되겠네 skt 1위라고 안일했던거 아닌지,0
2025-04-23 23:00:49,"주식 탈취당한 사람이 발생됐는데... SKT 대처가 너무 안일하네?
미쳤구만.
항의메일 넣어두긴 했다만.. 
그래도 장기이용고객인데.... 진짜.. 
우리집 5명이나 다 이용중인데..
나 갈아타야하냐? 이제와서?",6
2025-04-23 22:58:22,"나도 skt 10년 넘게 쓰는데 옮기고 싶어지긴해
근데 어디로 옮겨",0
2025-04-23 22:55:11,혹시 skt 쓰시는분중에 해외로밍 차단 안하신분 있으시면 인용 원트 들어가셔서 차단하고 같이 문의해주세요,5
2025-04-23 22:53:57,"SKT 유심정보 유출 때문에 유심 잠금 설정하다가 핸드폰 사용 못하는 상태가 되어버려서 식겁했네요.
1시간 동안 애먹다가 유심카드 케이스에서 PUK 찾아서 간신히 해제했어요. 
여러분 PUK 번호 모르면 함부로 유심잠금 하지 마요.  
10번 잘못 입력하면 그 유심 아예 못 쓰게 된다네요.",0
2025-04-23 22:53:51,skt 오래쓰면 뭐하냐고 혜택이 별로 없는데....,0
2025-04-23 22:53:17,skt 고객센터 전화해보니까 유심 걍... 사비로 내고 변경하라고 하던데... 유심 변경을 보상해준다는 소리가 없더라....,0
2025-04-23 22:50:03,난 이 기사보고 가족 다 유심 바꾸라함 난 2년전 skt에서 lg로 바꿔서 그나마 다행인데,0
2025-04-23 22:48:38,SKT 개인정보유출 알뜰폰도 해당됨?,0
2025-04-23 22:47:47,이 밤에 일 이따우로 하지 말라는 장문의 글을 쓰게 만드는 skt를 규탄한다!,0
2025-04-23 22:46:17,어유 머야왜 skt 성가시게 하네,0
2025-04-23 22:46:08,"SKT 사태 소비자보호원에 말하면 되는 건가
나 소비자인데 너무 화나는데",7
2025-04-23 22:42:10,그렇담 skt는 레알 개쇄리들이란 말이네,0
2025-04-23 22:41:00,근데 그래서 내 개인정보는 어떻게 되는거임 쌰갈? ㅜㅜ skt 미쳣니,0
2025-04-23 22:40:05,나 씨부레 SKT 통신사 쓰고 있는데 공지글 떡하니 올려 놓치말고 전 고객 상대로 유심칩 이나 교체해줘라,0
2025-04-23 22:39:52,"SKT 이 또라이들아
내 유심 어쩔건데ㅋㅋ
무상교체 해주셔야하는거 아니세요?",0
2025-04-23 22:39:49,"저기선 하라하고 여기선 하지말라하고 샤갈
Skt좆같노",14
2025-04-23 22:38:53,skt씹새끼들아,0
2025-04-23 22:37:33,skt야 유심교체 무료해준다고 빨리 문자보내,0
2025-04-23 22:35:59,"『USIM 정보가 탈취될 경우 타인이 이를 토대로 불법 USIM 칩을 만들어 신원을 도용하거나, 문자메시지(SMS) 데이터를 가로채는 등 범죄에 악용될 수 있다.』

""SKT 해킹 중대 사안…통신사 내부 서버 해킹 가능성""",0
2025-04-23 22:34:44,엥 난 skt아닌데 이거왜존나오지;;,0
2025-04-23 22:33:26,와 SKT 유심보호서비스 해지 하려다가 진짜 이 밤에 15분간 지옥을 맛 봄 미친,1
2025-04-23 22:33:17,아니 skt 이 새끼들 미쳣나 유심해킹?????,0
2025-04-23 22:32:29,누구는 하라하고 누구는 의미없다고 하고 누구는 하다가 공기계 됐다고 하고 뭐 어쩌라는거야 SKT 폭파?,4
2025-04-23 22:31:56,"적어두 내 이름하고 폰번호는 확실히 유출된 것 같네. SKT....
짜증나",0
2025-04-23 22:31:30,"나 따 당하니?
skt인데",0
2025-04-23 22:30:13,skt 하.......,0
2025-04-23 22:30:03,씨부레 나 skt쓰는데,1
2025-04-23 22:29:03,"통신사를 옮길 때가 됐나... 우리 가족 다 skt만 써왔는디...
이런 중요한 사항을 문자안내도 없는건 미친거 아니냐고... 나이 좀 있으신 분들은 계속 모를거아냐...",2
2025-04-23 22:24:47,skt..... 내일 집에 전화해야겠어요,0
2025-04-23 22:24:30,근데 skt 이번에 털려서 죄송하다는 문자 보낸다면서 왜 아직도 안 옴??. 나만 못 받은건가?,0
2025-04-23 22:23:44,Skt 2n년차 장기고객인데 요즘 갈아타고싶은 마음뿐임,3
2025-04-23 22:22:29,나 skt인데 그제랑 어제 구글 계정 털린 거 혹시 이것때문인가,5
2025-04-23 22:20:12,"유출시점부터 전 고객 유심무상교체해주세요!!!!!!!!!!!!
통신사에서 가장 중요한 유심개인정보 유출에 대해 책임있는 자세를 보여주세요. 복제폰우려라니요 7,700원 유심비 회피하고 책임지기싫어서 고객은 유심사용하는동안 계-속 유출에 따른 피해와 불안 속에 지내라고요? #SKT #유심교체",0
2025-04-23 22:19:47,"SKT 알뜰이든 통신사 줄탔으면
당장 폰에있는 앱 로그아웃하고 탈퇴 ㄱㄱ
- 은행,SNS 앱 모두 삭제, 비밀번호변경
- 폰에저장한 주민등록증,등본초본앱 삭제
중국/북한해킹 상상초월이다
또당하지마세요",5
2025-04-23 22:19:27,"개인정보를 조금이라도 안전하게 지키기 위해..
메일 문의 보냅시다ㅜ
                                              -skt 15년 이용자",4
2025-04-23 22:16:43,"애두라 혹시.
skt 쓰는 누님들
유심 교체하셨나요?",0
2025-04-23 22:15:55,"통신사 3사 

U플러스 쓰면 U플러스 욕먹고있음
KT쓰면 KT 욕먹고있음
SKT쓰면 SKT 욕먹고있음

뭐야",1
2025-04-23 22:14:47,아니 뮈친 skt 저기요;;;;;;;;;;;;;;;;;;;; 뭐하시는거죠,0
2025-04-23 22:13:30,엄마 차 블루투스 연결이 갑자기 안 된대서(어째서) 페톡으로 재설정 해드리고 skt 유심보호서비스부터 해보고 싶었다던 이런저런 온라인서비스 가입을 해드리고 나니 한 시간이 지남. 지척에 사는 무용지물 호적메이트...아오 진짜 대가리 때리고 싶어 아들 아끼다 똥 된다,0
2025-04-23 22:09:51,7700원에 신분증 필요하다네요 민돌님도 skt군요...,1
2025-04-23 22:09:50,"ㄹㅇ로 skt 인터넷도 네가지 없고 
휴대폰마저 이딴식이면 진짜 귀찮아서 안바꾼거지 증맬 손절할 때가 왓어 알뜰폰 알차게 알려주실분 흑흑",0
2025-04-23 22:09:29,아내말이 나도 skt쓰는데 하..,0
2025-04-23 22:06:28,skt는 당장 고객들의 유심 무료 교체 서비스를 진행하라!,0
2025-04-23 22:05:53,"아 시발 나 SKT 쓰는데
해킹 당한거 방금 알았음 ㅆㅃ",1
2025-04-23 22:04:18,SKT 해킹 유심보호서비스 교촌치킨 선물 부정,0
2025-04-23 22:02:05,나 오늘 구글 해킹 당해서 좆되는 꿈 꿨는데 SKT가 해킹이 되었네,0
2025-04-23 22:01:08,"Skt 찾아보니까 카카오뱅크나 pass 앱
명의도용방지서비스에 들어가서
1. 가입사실현황조회해보기
2. 가입제한설정>전체 개통 제한하기
하면 내 명의로 오픈뱅킹 만들어서 돈빼가는거 막을 수 있대요
근데 이제 통신사 바꿀땐 제한 풀어야 함요",89
2025-04-23 22:00:11,SKT 서버 해킹피해건 많이 심각한가보네,1
2025-04-23 21:58:45,skt 개인정보 유출소식을 이제 알았는데...skt 알뜰폰인데 이것도 해당이 되나ㅠㅠㅠ 불안하네,0
2025-04-23 21:58:33,"Skt님들유심보호?그거햇어요??
해외로밍안된다길래난아직안햇음…",0
2025-04-23 21:57:52,공식 무상 SIM교체 요구를 모두가 SKT에 항의해야 한다고 생각함.,1
2025-04-23 21:57:29,아니 솔직히 이번에 SKT 유심 정보 털린 것도 얼탱 없는데 유심보호 서비스가 무료라도 따로 가입하래 참나,0
2025-04-23 21:57:17,미친 skt야 돈 내놔라 유심 교체하게 미친거아니야 입 싹 다물고 있는 싹바가지 진짜 적되네,0
2025-04-23 21:56:54,SKT사태 어디선 괜찮다하고 어디선 위험하다하고 뭐가 맞음,1
2025-04-23 21:56:49,전 통신사가 LG유플 이번에 바꾼 통신사가 skt,0
2025-04-23 21:55:30,이래서 skt 안써,0
2025-04-23 21:55:30,이번에 SKT 유심정보 털린 게 주민등록번호 털린 것보다 훨씬 더 심각하지 않나? 사실 주민등록번호 털려도 큰 탈 없는 상당수의 이유가 핸드폰 인증 등에서 막힌다는 걸 텐데 유심정보 털린건 걍 그 사람이 이걸 맘대로 할 수 있을 텐데,731
2025-04-23 21:53:46,"SKT 해킹으로 USIM 정보가 유출

유심보호서비스 같은 달래기용 서비스 말고 USIM을 재발급 받는 것을 추천합니다.

유출된 USIM 정보로 해커가 복제 유심을 만들수 있고, SKT는 이상탐지가 감지 되면 차단한다는데 그걸 어떻게 믿습니까?

재발급, 내돈으로 하라는데???",0
2025-04-23 21:53:21,부모님도 SKT 사용중인디 심각성 1도 모르고 둘다 돈 별로 없다면서 걍 흘ㄹㅓ듣는디 속 터져 진짜 아오 주6일 신분이여서 본가도 못가고 개빡ㅊㅕ,1
2025-04-23 21:51:06,ㅇ ㅏ skt 때문에 개열받아서 루킹 다 봣잔아 영화로 마무리 하러 간ㄷ ㅏㅅㅂ,15
2025-04-23 21:50:44,SKT 새끼들 일을 왜 이렇게 남돌 소속사처럼 하고 지랄이람,1
2025-04-23 21:48:58,그럼 나랑 언냐는 SKT니까 차라리 통신사에 가서 유심칩 무료로 교체해달라고 해야 할 것 같은데,0
2025-04-23 21:47:11,일단 skt에 항의메일을 보냈다,0
2025-04-23 21:46:50,"SKT의 유심 정보가 유출당해서, 그걸 이용해 복제한 폰으로 핸드폰인증 이것저것 뚫어보기가 가능해진...
개인정보유출이 된 적이 있다면 뭐.. 어서옵쇼 프리패스죠 ㅋㅋㅋ",2
2025-04-23 21:46:47,skt가 그 보호서비스인지 어쩌고인지 알아서 해주면 안댐?,0
2025-04-23 21:46:46,"그거 저두친구가알려줫는데
Skt시면 티월드 들어가서 부가서비스-web발신 알림 해제 하시면된대요!!!!!!!!!",0
2025-04-23 21:45:52,"SKT 유심보호 서비스 헷갈리면 보셈 

Flame of Thrones FogoChain 유심보호서비스 배워본_예체능 놔라우닝 유심 교체 나가노 메이 바이올린 솔로 원아페 양도 우리의바다_제노야_생일축하해",0
2025-04-23 21:45:25,SKT ㅃㅇ 갈아타야지,0
2025-04-23 21:43:41,skt 유심 안바꿔주면 이번에 들어가서 통신사 갈아타야것다...,0
2025-04-23 21:43:20,하....ㅅㅂ skt 10년 넘게 쓰는중인데...ㅋㅋㅋㅋㅋㅋㅋ,0
2025-04-23 21:43:06,"V 컬러링 설정 가이드

V컬러링은 써클차트, 디지털차트에 반영이 됩니다

가이드 내용을 참고하여 
투어스의 '마음 따라 뛰는 건 멋지지 않아?' 로 컬러링을 설정해 주세요

 안드로이드 유저
- V컬러링 어플 사용 
- 알뜰폰을 제외한 SKT, KT, U+ 통신사 이용자만 가능
- 링투유/컬러링",37
2025-04-23 21:42:33,SKT 해킹관련 잇섭 게시글 - 뽐뿌:휴대폰포럼,0
2025-04-23 21:41:49,skt원래도 요금제 존아 처비싸기만 하고 맘에 안들엇는데 정나미 떨어지게 해줘서 정말 감사합니나,0
2025-04-23 21:41:35,"장르 이야기는 아니지만
뉴스를 보니 꽤 큰 건이네요 통신사 skt 쓰시는 분들은 꼭 현재 사건 알아보시고 적절한 조치 취하셔서 추가피해 방지하시길 바랍니다",9
2025-04-23 21:41:10,피식~ 재명아 선관위와 skt는 해킹당했다던데 수개표로 가자고해라. 그럼 믿어줄게,2
2025-04-23 21:41:03,[이슈] '업계 1위' SKT 해킹 공격으로 고객 정보 대규모 유출,0
2025-04-23 21:39:50,Skt개빡치네 진짜,0
2025-04-23 21:39:50,skt 문자도 안보내니까 부모님들 아무도 모르심 내가 막 설명하니까 뉴스에도 안나왔는데 뭘 이러심 통신업계도 진짜 만만치않은 거대집단임 내가 국회의원들도 못건들이는게 통신쪽인데 뉴스에나오겠냐고 했잖아 그 영화비 빠져나가는거 아직 설명안되지않았나..?,0
2025-04-23 21:39:41,하 스발 ㅈ같은 skt,0
2025-04-23 21:39:32,[이슈] '업계 1위' SKT 해킹 공격으로 고객 정보 대규모 유출,0
2025-04-23 21:39:03,니들 잘못인데 왜 고객이 일일이 다 해야하냐(모친이 skt),3
2025-04-23 21:38:15,skt 괘씸해서 이메일로 문의 넣었는데 흠 답변이 오려나,0
2025-04-23 21:37:53,"퇴근하고 집근처 PS&M 지점에서 유심 재발급받았는데 비용나와가지고 SKT본사에 전화했네요ㅋㅋㅋㅋ...
일단 상담사가 결제 내역 메일로 받았고 내일쯤 연락주겠다고 하는데 어찌되련지는...ㅋㅋ...",1
2025-04-23 21:37:25,재청합니다 (skt이용자2),3
2025-04-23 21:37:09,SKT는 꼼수 부릴 생각 말고 전 고객 유심 무상 재발급 하라,19
2025-04-23 21:36:46,"저런건 걍 방통위에서 긴급재난문자 보내야 하는 거 아니냐…
나라 절반이 SKT라 해도 과언이 아닌데 (난LG임)
저런 상황 벌어지면 전국 직영점, 대리점 다 가동해서라도 유심 무상으로 변경 해줘야 하는 거 아니냐고…
게다 eSIM이면 QR만 빠르게 다시 발급해도 제일 빨리 해결될건데 안 하지…",2
2025-04-23 21:36:18,니들이 나서서 유심 전면 교체해라(skt 이용자),4
2025-04-23 21:36:18,"그래서 어떻게 해야하는데 이러면서 SKT 꼬라보는 중임
#MissTwi",0
2025-04-23 21:34:10,Skt 쓰는데 이번에 유심 관련 정보 유출 된거 관련해서 문자 안옴.다른 글 보고 알게됬고 앱 들어가니 거기만 공지 있던데...공식 샵이나 딜 광고 문자나 자주 보내면서..정작 중요한건 안보냄... 가입기간 10년 넘었는데.. 이동 할까..,0
2025-04-23 21:33:42,SKT때매 그런 거 엿음. ㅅㅂ꺼,2
2025-04-23 21:32:53,난 일단 skt 고객상담 이메일보냈어..짜증남 ㅠ,0
2025-04-23 21:30:54,아놔 나 skt 쓰는데 해킹 뭐임 어쩐지 해외에서 전화오거나 광고 전화 겁나 오더라;;;,1
2025-04-23 21:29:31,아니 이런걸 skt에서 문자로 알려줘야지 ㅅㅂ 내가 이걸 트위터에서 알아야겠느냐,5
2025-04-23 21:28:58,"데이터도 개느린데 정보 유출까지하는 SKT
1호선에선 데이터도 안터지고 정보 유출한 SKT
정보 유출해놓고 문자도 안보내는 SKT
정보 보호 의무도 지키지 않았으면서 홈페이지에 팝업만 달랑 걸어놓은 SKT",0
2025-04-23 21:28:44,SKT 사태에 대한 미디어의 정적과도 같은 침묵,2
2025-04-23 21:26:42,이런 skt쌰갈람들 진짜 유심교체 안해줄거면 걍 담달에 알뜰폰 넘어감 ㅅㄱ,1
2025-04-23 21:26:35,skt 이새끼들 인증메일 일부러 막아놓은건가 왜안와,0
2025-04-23 21:26:13,"Skt 털린거… 
하 허벌 개인정보라 하다가 뭐 이새기들아..?.?.?.?.?.?.?.?.?.?.?.?.?.?.?..?.?.?.?.?.?.? 억덕케하면 되는데 임",1
2025-04-23 21:26:00,오늘 집가서 해야 하는것 : 소보원이든 국민신문고든 가서 망할 skt 민원넣기,0
2025-04-23 21:25:05,심지어 내 친구는 회사에 갇혀있어서 skt 털린지도 몰랐어,0
2025-04-23 21:24:46,"회사 사람들에게 SKT 사용할 경우 유심칩 교체를 고려하시라고 안내 메시지를 보내다가 
이것을 폰을 바꿀 절호의 찬스라고 생각하시며 사모님께 ""이거 봐, 폰 바꾸라잖아"" 하실 분들의 얼굴이 떠올라서
""폰을 바꾸시라는 게 아닙니다. 유심만 바꾸시면 됩니다""라고 한줄 더 보냈음.",42
2025-04-23 21:24:27,"skt 미쳣나
뉴스 보고 알았네 ㅁㅊ아... 대응 개같이하네",1
2025-04-23 21:24:19,SKT 씨발새끼야 이런 걸 왜 문자로 안 알리고 앱을 켜야 보이냐고,0
2025-04-23 21:23:38,어..? 어똑햐여함 우리집다 skt인디,0
2025-04-23 21:22:51,"집안 어르신(...)들 나랑 고모 빼고 다 SKT인데 뭘 어디서부터 손대야 할지 감도 안 잡힌다 ㅅㅂ 오빠들이 (literally) 스페인 사람이라 지금 여기 세 가구 통틀어 유일한 젊은이(...)가 난데 진짜 인생 쉽지않음
오늘은 하루종일 얘넨 뭐 안내문자라도 안 보내냐는 질문 받았는데 그러니까 제말이요",0
2025-04-23 21:22:21,이걸 왜 내가 트위터에서 알아야해?? Skt 니들이 모든 고객분들한테 다 한개씩 알려줘라..,0
2025-04-23 21:20:14,"5월에 약정 끝나는데 통신사 바꿔야겠긔 ㅎㅅㅎ 
skt 쓴지 10년 넘었는데;",0
2025-04-23 21:19:30,SKT망은 알뜰폰도 다른 망에 비해 좀 비싸더라고요(...,0
2025-04-23 21:17:55,저 혹시 skt .. 지금 나만 데이터가 아리까리 잘 안되나; 아까부터 묘하게,0
2025-04-23 21:17:21,얼마전에 SKT로 갈아탔는데 빌어먹을,1
2025-04-23 21:17:14,"skt도 해킹 당하는데
자체평가 100점 다름 평가 35점이하인 선관위가 피해가
없다구???? 해킹이 먼지 아는거야?????",19
2025-04-23 21:16:07,skt 개새끼들아 딱 저번주에 이심으로 바꿨는데 새로 바꾸면 돈내야하잖아,0
2025-04-23 21:15:32,‘가입자 2300만’ SKT 해킹… 유심 칩 정보 유출됐다 (출처 : 조선일보 | 네이버 뉴스),0
2025-04-23 21:14:19,SKT 가입자 해킹사고가 있다고 해서 유심보호서비스를 가입하긴 했는데 외려 떨떠름한 기분은 뭐지. 난  T world 도 안쓰다가 이 서비스 신청한다고 회원가입해야하니  개인정보가 앞으로 막고 뒤로 털리는 기분이랄까.,0
2025-04-23 21:13:23,아니 나 20년 정도 skt만 썼다고… 책임져,0
2025-04-23 21:12:54,헉 감사해요 ㅠㅠ 낼 ... 교체하러 가려구요 ... ( skt 는 웁니다 ... ),0
2025-04-23 21:12:34,skt는 진짜 가지가지한다,1
2025-04-23 21:12:20,"아까 삭제했는데 트위터 오류 때문에 삭제됐다고 안뜨는 것 같네요
저도 skt 사용자로서 조금이라도 도움됐으면 하는 마음에 작성했던건데 인용 확인하니 많은 분들이 더 피해 보시는 것 같아 지웠습니다 불편드려 죄송합니다 빨리 사태가 해결되길...",0
2025-04-23 21:10:19,Skt짜증나는데 이참에 통신사 바꿀까,3
2025-04-23 21:09:52,"아~~ 알뜰폰하고싶은데
지금 가족할인때문에 쉽게나갈수가업네요
엄빠사는데는 skt아님 가끔잘안터져가지고",0
2025-04-23 21:09:05,외국에 로밍된 폰 가져간 사람은 뭐 할 수 있는게 없는건가... 화가난다 skt ... 귀찮아서 계속 썼더니 이게 뭐람,0
2025-04-23 21:08:49,ㅆㅃ나 skt인데?,1
2025-04-23 21:08:46,근데 skt 털린거 미국이었으면 개털렸을텐데 우리나라는 뭐 대처가 미흡해도 그렇게 와글와글한 느낌이 안나,0
2025-04-23 21:08:30,사유 : skt 입니다 ... ^ㅠ ... 낼 시험 다 보고 유심 갈아야 하나 ... ㅠ ...,4
2025-04-23 21:07:49,"님들 skt 고객센터에 이번사건으로 피해를 입었으니 유심무료교체 해달라고 고객센터에 항의글 꼭 넣어주시길 바랍니다
쟤네가 잘못한건데 내돈내산으로 유심교체하는건 넘 열받는거 같아서요 ㅋㅋ",90
