created_at,text
2025-06-17 23:56:07,"ㅋㅋㅋ어쩔수없다 원래 그건 유심정보따라가거든
그래서 이번에 유심사태낫을때 난리난거엿던거임 ㅋㅋ"
2025-06-17 23:50:57,근데 여러분 유심있으신분들 일본가면 아나페이 꼭 쓰세요 진짜 혁명임 저 현대카드 없어서 애플페이 못 쓰는데 이거쓰고 현물카드없음의편리함을 처음깨달음......
2025-06-17 23:50:18,이전유심 반납함??? 그거 잇으면 그걸로 다시껴서 교통카드 금액 환불처리해야혀
2025-06-17 23:28:26,저도가게되면혼자예요ㅠㅠㅜㅜㅜㅠㅠ2/14기억해두겟습니다....근데 지금 보니까 제가 다른 티켓플랫폼은 있는데 티켓피아만 번호인증가입을안해둬서....대리응모한담에 제유심번호로 바꾸거나 그래야될거같어요 흑흑ㄱ흑ㄹㄱ
2025-06-17 23:03:31,유심칩이 있거나 e-SIM 등록되어있는거면 그거 조치 취해야합니다 다른사람의 정보가 이용되는거여서 잘못하면 법적으로 문제생길 수 있습니다......
2025-06-17 22:55:39,그럼 일단 유심 빼여..그러다가 폰이 분실물 이거나 전 주인이 쓰던거가 그대로 라면 여러가지로 문제 생겨요..
2025-06-17 22:53:41,그거..문제니까 유심 빼여 그리고 초기화는 되어 있어요?
2025-06-17 22:39:11,와 저 생각있어요…일본유심도 있어요……..
2025-06-17 22:15:34,???? 유심이 들어있었나요?
2025-06-17 21:55:37,나 맨날 유심사서쓰거나 로밍하다가 이심이라는걸로 첨 해봄 ㄷ ㄷ 잘되겟지?
2025-06-17 21:43:25,시이이아바ㅓ아비;ㅓ아ㅣㄹ;ㅓㅁㄴ야ㅐ;러마닝ㄹ;ㅓ마ㅣㄴㅇ;러  와 진짜 폰 안되니깐 되는게 하나도 없네.. 유심보호 해제하려고해도 폰인증을 해야되는데 폰이 고장나서 인증을 못해!
2025-06-17 21:41:43,유심보호를 해제하고 다른기기에 유심을 꽂아야 하는구나..
2025-06-17 20:47:12,"나두 슬슬 씻을까나
오늘은 유심 바꾸고... ...... 이것저것 해야지"
2025-06-17 19:36:24,지금 유심갈러가기도 귀찮은데
2025-06-17 17:55:02,"이거가
호주 오니까 셔터 소리 없어짐 유심은 바꿨지만 폰 그대로 쓰는데
신기..."
2025-06-17 16:34:57,스타시절에 마재윤이 마주작으로 불린 사건이 평생의 꼬릿표로 남듯이 구마유심도 마찬가지임 평생 낙하산 꼬릿표 달고 살게 될거다. 지금이야 뭐 악성 패악질 부리는 정신병자 낙맘들이랑 페이커랑 티원 잘되는 꼴 못보는 타팬들이 같이 동조해주고 있지만 그게 언제까지 갈까 ㅋㅋㅋ
2025-06-17 16:32:17,이전쓰던폰은 노트4라.. 유심칩이 안맞는데 ㅠㅠㅠㅠㅠㅠ 이러면 중고폰을 살수밖에 없나..
2025-06-17 16:31:31,아 ㅁㅊ나 유심변경안햇네
2025-06-17 16:11:23,도짓코녀짓함… 유심8일을 햇어야햇는데 7일 해놓고 돌아가는ㄴ날 준비하면서 12시에 왜 인터넷안터지지( ㅋㅋ 하고 진심 부리나케 이심구매함 ㅜ ㅡ ㅜ
2025-06-17 15:54:31,"아니시발 SKT유심칩때문에 해외결제못하잖아 개씨벌
지금 내금과같은시간을 버리고 통관번화와 주소 꾸역꾸역썼는데 배송비가 애비씨발 17000원이라서 눈물머금고 오디터 포기하고 데이모스만살려는데
SKT이새끼들이 내 피와같은개인정보를 유출시켜버리는바람에 30분낭비함숙제존내많은대 하"
2025-06-17 15:40:43,내일 할일 대리점 가서 필름붙이기 유심빼달라 하기
2025-06-17 15:39:33,"아니면 갈 계획이라도...업으심니까.......
저 유심 두 개라 2명씩 두 번호로도 응모 가능....."
2025-06-17 14:59:16,"근데 아이폰이 사진 찍을 때 카메라에서 소리 나는 건 대한민국만 그럼… 왜냐? 몰카 때문에
해외 나가서 유심 바꾸거나 로밍하면 카메라에서 소리 안 남"
2025-06-17 14:25:27,RT) 근데 셔터음은 갤럭시도 나던데ㅇㅅㅇ.. 해외여행 갈 때 유심 바꾸고 가니까 안 나서 갤럭시 쓰는 친구랑 태국 유심으로 바꾸니 카메라 셔터음 안 나오네 하고 놀람
2025-06-17 14:13:38,"5시간잣는데도 아직 졸리고.
유심교체 드디어함!!"
2025-06-17 14:13:22,"이제 외국인들 돌아다니기 좀 편하겠다
제발제발 외국인들도 앱에서 충전 할 수 있게 해주세요
그리고,, 제발 유심 다른 자급제도 제발 ㅜㅠ 충전 가능하게 해주세요 ㅜㅠ"
2025-06-17 14:06:33,"SKT 처음 유심 해킹 터졌을때는 사과 공지도 없다가 뉴스 나오고 시끄러워지니깐 공지 올리고, 가입자들에게 집 근처 제일 가까운 대리점에서 유심 교체해주겠다고 배려해주는 척 했다.
보름정도 지나고 약 4Km 떨어진곳으로 바꾸더라. 
금~월요일까지 4일간이였는데 그 대리점 주말엔 휴무. 씨불"
2025-06-17 13:23:15,헉 근데 신기햇던 점 중국가서 중국 유심으로 바꾸니까 바로 카메라 셔터음 소리 안낫음!!!!!!!!!!!! 기기 차이가 아니엇단 말야???
2025-06-17 13:03:26,"근데 빨리 금요일 끝났으면 좋겠다
노트20 울트라랑 s25 플러스 유심 바꿔서 쓰게"
2025-06-17 13:00:32,"내일 AS를 맡기던지 아니면 새로 사야 될 거 같아요
임시방편으로 일단은 안 쓰는 구형 태블릿에 유심을 끼워놨는데.....느리네요"
2025-06-17 12:58:42,메이플 휴면계정됐길래 풀려고했는데 유심이없어서 문자인증이안됨씨벌
2025-06-17 12:25:06,"그렇게 선생님이 초음파를 유심-히 보시더니

-...어?
-왜,왜그러세요?!
-오늘은 집 가는길에 딸기 사가셔야겠네요?

말씀하시고는 호호 하며 웃으시잖아...
김언필 강영연 서로 눈 딱 마주치고

-딸...?!

강영연 눈물 팡 터짐
허엉, 내 인생에 딸이...딸이 있어..."
2025-06-17 12:17:51,나 유심 8년째 쓰고 있음
2025-06-17 11:47:23,"아원래 유심 사가는데 로밍 안 하고..ㅋㅋ
작년에 일본 유심 사갔다가
내가 전화 안 받는다는 메일만 오천개 받고
트라우마 생겨서 로밍 해간다..ㅋㅋㅋㅋ"
2025-06-17 11:45:07,오늘 하루종일 영면하다가 유심바꾸러나가서커리먹고와서알찬하루엿음
2025-06-17 11:42:47,요즘 주변 사람들 폰이 다 먹통 됨 유심 해킹 때문에 그런가 갑자기 무서워짐
2025-06-17 11:25:08,"[긴급공지] SK유심 해킹이 실제 사기에 이용되고 있나 봅니다.  
제 폰에 등록된 직원 청첩장을 메세지로 받았는데 링크가 이상해서 확인하니 스캠이랍니다.  다들 조심 하세요!"
2025-06-17 11:14:23,"그르게
sk쓰던 사람들 겨우 유심바꿔서 개인정보 지켰는데 예사땜에 또털림

물론 유심바꾼다고 뭐 지켜지는거 없스므니다"
2025-06-17 11:13:42,빨리유심바꾸샤야돼요
2025-06-17 11:03:48,유심바꾸는데 한달은걸린거같음..통신사도 바꿀걸그랬나
2025-06-17 10:51:59,"Sk 개인정보 유출됏는데
그러려고 한 건 유심밖에 없었는데 신분증 유심 핸드폰 다 바꿈"
2025-06-17 09:56:58,"어제 유심 교체했습니다.
빨리도 바꿔주네요 
아직 안 바꾸신 분..?"
2025-06-17 09:50:52,유심 바꾸라고 한달전에 연락왓는데 이제 옴
2025-06-17 09:40:49,유심칩수
2025-06-17 09:38:45,뭐지 벌써 뭐 들어간 거 있는 거 아니야? 유심
2025-06-17 09:35:44,유심바꾸고 인터넷이 좀 더 느려짐....
2025-06-17 09:34:17,"프로필 링크에 티알 일정 캘린더를 추가했습니다...
왜 이제야 했나요: 원래 친구가 없어서(진짜로) 일정이 천만년에 하나씩 있었고, 그정도는 캘린더가 없어도 괜찮았어요,
여러분의 따뜻한 관심이 유심의 캘린더를 채웁니다
감사합니다"
2025-06-17 09:25:19,나 skt라 유심 교체해야 하는데.. 이 김에 통신사 이동을 하는 게 좋을지 그냥 유심만 교체할지 넘나리 고민된다
2025-06-17 09:16:27,드디어 유심 바꿨당
2025-06-17 09:13:30,"휴대폰 유심에 저장된 인증서가 없습니다
휴대폰 유심의 인증서를 저장 또는 발급 후 사용해 주세요"
2025-06-17 09:10:21,"유심 바꾸고 젤 먼저 한일...
삼성페이 등록...."
2025-06-17 09:06:28,드디어 유심 교체함
2025-06-17 08:44:31,드디어 유심 바꾸러 오라고  연락이 ㅜ...
2025-06-17 08:42:29,유심교체 가능하대 아싸
2025-06-17 08:35:54,진짜 얼굴에 봉황이 없어 대선 뛰다 보면 유력 당선 후보자는 현장에서 대다수 국민들 사랑이나 지지 받고 얼굴이 확 피면서 봉황끼가 도는데 데텅량은 실제 사람이 아니라 유심칩과 타 국적 것들 지지를 많이 받아서 그런 건지 봉황이 없어 배우자도 마찬가지고. 봉황도 피하는 천하박색
