created_at,text
2025-07-06 22:45:18,"이번에 스리랑카 가면 유심도 그냥 없이 다니고 싶구만, 이동하려면 그게 불가능하겠지."
2025-07-06 17:43:37,아카네 발목 잘라버리려고 하지 않았나요?(발걸려고 한 것 같습니다만)아진짜 이런 오리지널 장면 웃겨가지고 깔깔웃엇습니다ㅠㅠ 테루야 최신형으로 변상해라 유심도 부서졌을지도몰라
2025-07-06 16:02:58,"휴대폰이뒤져버림
충전이안되
유심칩인식더못해"
2025-07-06 15:58:49,"일본 라쿠텐 선불유심 넣고 라쿠텐 APN을 넣으니 SK 3G망을 잡는다
국내정발 X10미니는 SK 유심 아니면 인식을 거부한다더니 해외 로밍 유심은 또 괜찮은가보네?"
2025-07-06 15:33:40,나 진짜 일본번호 만들어놓고  존나 유심잃어버리고 뭐통신비안내서끊기고 ㅇㅈㄹ 해서 번호 한 세번 바뀐듯  근데문제는 그래서 최종 내 번호가 뭔지를 모르겠다
2025-07-06 15:11:54,첫날 가서 로밍된 유심으로 게임 접속해보고 안 되면 과감하게 포기하고 해외유심 써야겠다..ㅎ 어쩌겠어..... 근데 이제 접속이 된다면 쌓인 동전 후다닥 털고 유심 바꿔껴야지..ㅋㅋㅋ 자기전에 해봐야겟슨.
2025-07-06 14:59:04,근데 애플 워치는 모르지만 스마트 워치 보통 휴대폰이랑 블루투스 연결이라 멀어지면 연결 끊기지 않나? 아니면 따로 돈 내고 유심 추가 같은 걸로 써야 하는 거 같은데
2025-07-06 14:39:46,"저도 재외국민인데 인증을 받기위한 기본절차에서 소비되는 부분이 좀 있는 거고 이게 다른나라는 기본적으로 안되는게 더 많습니다..
'해외'도 걍 원래 자국민도 온라인인증이 프리한 나라(미국 등)하고만 비교해서 그런듯해요.
알뜰폰유심 월2200원내면 한국은 다됩니다. 다른 나라는 더들고요."
2025-07-06 13:58:44,"이럴때아님
빨리 유심 ㅏ꿔야함"
2025-07-06 13:46:07,"연락 아직도 안오는건 넘 심하네요ㅠㅠ
저는 바꾸긴 했는데 이후에 유심 때문인지는 몰라도 인증같은거 할때 문자가 안오고 그렇더라구요 시간 지나면 괜찮아질줄 알았는데 아직도 글네요"
2025-07-06 13:44:03,알뜰폰 유심 개통했는데 하… 유심 인식 안 된다…
2025-07-06 13:43:51,저는 유심 신청 했는데 아직도... 연락이 안오네요.... ;ㅁ;
2025-07-06 13:41:07,유심 바꾸고 나서 인증 문자 같은것들 안오는데 다시 문의 하러 가야되는거냐구ㅠ
2025-07-06 11:11:31,"유심 갈아끼운지 3일 차인데
6로 하는거 사진 저나 디엠 끝 ..! 
미니가 말만 서브지 ,,
카톡도 미니로 해서 음...
근데 얘가 폰이 존나 뜨거워지면 
강제 종료하기 전까지 터지가 안되는..."
2025-07-06 10:48:19,일행1 빼고 다들 전화가 안됨 뭐 유심 어쩌고젘저고 하면서. 그래서 일행1한테 전화 및 연락을 계속 햇는데 걔가 자기는 일단 안전한게 맞고 다른 일행들도 같이 안전하다. 자기가 많은 걸 말해주지 못하고 애기를 데리고 잇는 사람을 찾아라 이러고 끊김 그래서 지하상가 주뱐을 막 돌아다니다 나와서
2025-07-06 10:01:18,"감사 릴레이요?????허허... 
유심칩 진짜.. 그건진짜 화딱지"
2025-07-06 09:49:37,"흠 … 통신요금 4마넌짜리 쓰는데 2만원 할인인가요
데이터는 100기가쓰고 있는데한달에 얼마 쓰지도 않고 있고 … 감사릴레이 .. 아니 이게
그냥 참고 기다렸는데 유심칩 바꿀때도 
예의도 없고 느므하네요 진짜 폰 바꾼지 1년 안되서 참고 있는건데 크흡 고민을 해야할때인가봐요"
2025-07-06 09:34:03,"혹시나해서 유심 꺼내서 깨끗하게 닦고
다시 폰에 꼽았더니 이제야 통화가 된다. 
4~5일만인가? 아무튼 드디어 고쳤네"
2025-07-06 07:43:08,"아니... 이게 왜 무심해;
사후대처까지 교양있게 잘 대응하셨는데. 찾아가서 상이라도 엎어야 유심인가"
2025-07-06 07:42:35,Skt 폰에 kt 알뜰폰 유심 장착하면 안돼? 뭐 다 된다고 하던데 통신사 락 해제 어떻게 해 ㅠㅠㅠ??
2025-07-06 07:31:17,"와
배신감
나빼고우리가족다
유심바꿈
와나한테말도안하고다바꿈"
2025-07-06 07:06:12,"자자
일단 집가서 마우스랑 유심 챙겨서 늦기전에 알바가서 
내일 발표할거 자료 만들고 가극소녀 선행 바이버 시도해보기"
2025-07-06 06:35:36,어제 유심 바꿧는데도 보험 스팸 전화는 끊이질않내
2025-07-06 06:04:40,"⠀굿즈 제작소 아이텐션에서 만든 티켓 코롯토인데 너무 기대되.. 

책갈피로도 쓰고 싶고
뒤에 교통카드 유심 붙여서 사용하고 싶어 ㅜㅜ
키링 처럼 달고 다녀도 너무 이쁠 것 같고
아 상상의 나래 펼쳐버려"
2025-07-06 05:00:55,유심인식안대서 폰초기화햇더니 그냥 심에 락걸린거라는걸 깨달음
2025-07-06 04:59:09,유심사 심이면 유심이랑 이심 저렴한디 그쪽 한 번 보세요! 저 하루에 2기가인가 3기가 3일해서 만원도 안했던 거 가튼디
2025-07-06 03:44:44,그 프로젝트가 뭔지 유심있게 지켜봐야겠네요
