created_at,text,sentiment,score
2025-05-06 23:56:04,"그냥 통신사 바꿈
조2보이가 있는 skt는 미래가없다",negative,0.23165398836135864
2025-05-06 23:55:49,SKT 싸가지 레전드,positive,0.5143737196922302
2025-05-06 23:45:07,어제 오후부터 갑자기 유심이 고장났는지 와이파이로 인터넷 잡는일 이외엔 아무것도 할수가 없는데 하필 SKT라 난감해짐...,negative,0.048208773136138916
2025-05-06 22:58:13,"Kt 유심 구매한 지 2주째
번호이동을 못하고 있다
Skt 망했으면 좋겠다 (소곤",negative,0.023426294326782227
2025-05-06 22:53:17,아무리 생각해도 SKT 보안 털린거 여론조사 호도용으로 활용되고 있지 않나 조심스레 음모론 돌려봅니다ㅠ그 많이 걸려오던 여론조사 전화도 안 걸려오는거보니 내 번호가 누군가에게 유리하게 활용될 수도 있지 않을까 이런 별 걱정을 다하게 됨.,negative,0.020744383335113525
2025-05-06 22:35:50,SKT 해외 고객입니다... '먹통' 핸드폰에 한국 가야 하나요 #SK해킹정보유출 #SK해외체류자대응방안 #SK해외체류자고립  오영주 기자,negative,0.06326848268508911
2025-05-06 22:33:48,SKT는 답이없다,negative,0.17166155576705933
2025-05-06 22:17:37,"SKT 사태는 조용하네.
짜이밍 아저씨 벌금에 따라 대기중이냐 ㅋㅋㅋ",negative,0.05245739221572876
2025-05-06 21:57:20,"갤럭시 > 아이폰 갈아탄 후기
IOS로 이동 앱은 쓰라고 만들어둔 것이 맞나? 오류 100번나서 수동 이동 했다
앱 보관함은 왜 편집이 안 되는 것인가 
SKT까지 쓰고 있어서 유심보호 서비스 때문에 인식이 안대서 두배로 고생함",negative,0.0287168025970459
2025-05-06 20:08:43,"당연히 이탈해야 하는거 아닌가요?
SKT 는 망해야 합니다~",positive,0.6389210224151611
2025-05-06 20:07:36,"흠. 여러분. 제가 SKT 회장을 일신 동강이가 더 빠를까요, 유심칩을 이전 서비스 유지한 채로 교체가 더 빠를까요? 아무래도 전자 같죠? 날 풀려서 흙이 참 보드라워요. 겨울은 딱딱해서 삽이 안들어가는데. 그래서 봄에 나무 심는거겠죠. 칩이냐, 7년이냐, 그것이 고민이로다.",negative,0.05229008197784424
2025-05-06 19:17:52,"윤건희, 김성훈, 건진 등 내란 범들 SKT인가?!",negative,0.34886229038238525
2025-05-06 18:17:14,번호사들아 젭발 양심 있으면 SKT쪽으로 가지마라...,negative,0.16969209909439087
2025-05-06 18:15:17,요 링크에서 확인해보실 수 있을 텐데 안 되시면 제가 내일 친구한테도 함 물어볼게요 ㅎ.ㅎ,positive,0.8639752864837646
2025-05-06 18:12:13,증오스런 SKT가 장기고객 50퍼 할인 한다는데 혹시 해당되시나요?,negative,0.17002147436141968
2025-05-06 17:31:20,거 필요없고 통신사 옮길테니 위약금 면제 해주쇼 족같은 SKT야,negative,0.2246149778366089
2025-05-06 17:29:14,우리 집 가족 넷 합쳐서 SKT 44년 썼더라 근데 지금 완전? 개싸가지죠?,negative,0.11325216293334961
2025-05-06 17:23:03,"[사실확인] SKT 추가 해킹 발견…유심 교체만으로도 안전한가? | 홈 : 네이트 뉴스 

대체 뭐때문에 SK가 해킹 표적이 된거지? 
한번은 그렇다쳐도 같은 곳을 두번이나 해킹 했다는 건 뭔가 이상하긴 하네",negative,0.2288631796836853
2025-05-06 17:14:21,흠 SKT 해킹도 당한 김에 Xperia 1 VII 사고 VoLTE 패치도 해버리고 다른 통신사로 갈까....,negative,0.08385515213012695
2025-05-06 17:02:11,skt가 미쳣나벼,negative,0.45178836584091187
2025-05-06 16:58:34,"예전에 트위치 철수하고 망사용료 논란 터졌을 때부터 느낀거지만 국내 통신사를 믿을 수가 없네

SKT는 뭐 손절각 떴고
그나마 우리 가족은 현재 SKT 아무도 안써서 해킹은 괜찮을거 같은데
문제는 KT U+라고 딱히 믿을 만하진...

폰이 문제라면 외국폰이라는 선택지라도 있지
통신사는 어떡하냐",negative,0.19090896844863892
