created_at,text,sentiment,score
2025-06-15 23:58:11,유심교체해야해서 탭 들고 나왔는데 회사와파를 못 잡아...,negative,0.12921357154846191
2025-06-15 23:19:45,유심교체하면 티머니 돈 날라간다고 왜 얘기 안해주는거임...?? 아니....,negative,0.08577966690063477
2025-06-15 22:12:40,"우리 유심 정보, 개인정보???",negative,0.13842469453811646
2025-06-15 22:07:50,"유심 다른 폰에 꽂고 하는 사이 쓸 수는 있게 됐는데
아침부터 30분 날려 먹었네",negative,0.06693261861801147
2025-06-15 21:59:43,"도움...
폰바꾸고 강제로 저게 생겼는데 통과가 안됨
인증 번호는 예전에쓰던 엉뚱한 번호로 가고
백업 코드 받은 적 없고....
문의하려고 삼성 어카운트 만드려니 인증 번호가 여기로 오는데...
다른폰에 유심옮겨서 인증번호 받으니 또 놋북에서 같은일이벌어짐",negative,0.05111318826675415
2025-06-15 19:45:23,"ㅠㅠㅠㅠㅠㅠ
이 시간까지 어떻게든 라인뮤직 가입해보려고
별의별 방법을 다 써도 안되서
일본 유심 구하려고 맘 먹고 있었는데 ㅠㅠㅠㅠㅠ
이렇게 TOP 100에 진입하다니 ㅠㅠㅠ
너무 걱정됐는데... 진쨔 너무너무 대단하다!!
내 아티스트들 
진쨔 축하해!!! 애들아!!",positive,0.9798077940940857
2025-06-15 18:08:28,전 맨날 액정 박살냇는데 그때마다 부자들이 투폰용으로 쓰던 폰을 중고로 내놓은거 사서(그럼 ㅈㄴ새거같고 깨끗함) 유심만 옮겨서 썻던거같거든여 그래서 약정신경쓴적은 크게없엇는데.. 그러케..되는지..?! (저도 약정같은건 잘 몰라서) 한번 여쭤보세여...,negative,0.17068779468536377
2025-06-15 17:35:41,"이쯤되면 안티들이 나보다 방탄 더 좋아해
방탄 중안부를 그렇게 유심있게 보는 거야?…",negative,0.4787490963935852
2025-06-15 16:18:52,"내일 유심 바꾸고
공부해야함",negative,0.09623795747756958
2025-06-15 15:34:10,믿고 거르는 애니프사.. 중국 유심들,positive,0.8048667907714844
2025-06-15 14:43:43,5월 말에 폰을 바꾸었고 악 3주 간의 설정기간을 거쳐 드디어 유심을 넣었다... 그런데 각종 금융 앱들과 '전화번호 수집' 하는 앱들 설정이 끝도 없다... 아이고 귀찮아 죽겠네...,negative,0.128801167011261
2025-06-15 14:40:59,일본 콘서트 (이플러스)나 니지산지 월드투어 라이브 응모방법 정리해봤어요.. 일본 유심등등이랑!!!!!!! 모르는거 있으시면 댓글 주세요,negative,0.24856197834014893
2025-06-15 14:22:19,새폰을 맞이할준비를 해볼것이에요 ㅎㅎㅎㅎㅎㅎ 폰케랑 유심이랑 필름 시켜야지,negative,0.21479558944702148
2025-06-15 14:18:00,"SKT, 내일 이심 한정 신규영업 재개…유심도 내주 재개 전망",negative,0.009067416191101074
2025-06-15 14:15:21,"우리가 안 뽑았음
유심칩이 뽑았지",negative,0.03864181041717529
2025-06-15 13:55:25,"홉킨스 씨 식사 지문을 유심~히 보면... 다 과일 관련입니다.
홉킨스 씨가 과일을 좋아하시거든요. 해산물은 꺼리고.",negative,0.10381776094436646
2025-06-15 13:52:18,ㅅㅂㅁㅂㅇ 유심 아직도 유지중이고 지금 모든 사이트 인증이 막혀있고 신용카드 인증으로 들어가도 폰인증 하라고 나와서 약간 돌겠는중.. 일단 타 통신사 유심부터 주문함,negative,0.15213161706924438
2025-06-15 13:15:43,"기본베이스가 신원인증이니, 이거에 대한 보안이 굉장히 중요할거 같다. 최근  SK유심사태만 봐도 그런거 같다. 모든 국민이 실사용하는것중 가장 비중이 큰것이 휴대폰일거 같다. 휴대폰 안에 신용카드. 모바일 신분증등.",negative,0.3609122633934021
2025-06-15 13:03:46,"SKT, 내일 이심 한정 신규영업 재개…유심도 내주 재개 전망

유심 무상 교체 완료 예상되는 20일 직후 전면 재개 예상",negative,0.004596590995788574
2025-06-15 12:52:03,음 ... 저는 그냥 유심칩이 아예 안들어있는 중고폰을 구매한거라 자세히는 잘 모르겠어요 ........,negative,0.04389023780822754
2025-06-15 12:49:19,"격조했슴다..
유심을 바꾸던 중에 뭐가 잘못되서 폰 초기화를 갈기고. 그러다보니 트윗계정이 날아가고. 이 계정의 멜 주소를 잊어버리고... 그렇게 별생쇼를 다하다가 드디어 계정을 찾고 보니 임시보관함도 다 날아갔네요ㅜ 하지만 놔갱 얮른 포에버",negative,0.4549087882041931
2025-06-15 12:48:15,"SKT, 내일 이심 한정 신규영업 재개…유심도 내주 재개 전망
출처 : 연합뉴스 | 네이버",negative,0.018908381462097168
2025-06-15 12:45:51,KT LiivM 유심 칩이 또 고장나서 내일 은행 방문 예정. 한 번만 더 고장나면 때려치고 통신사 갈아탄다.,negative,0.26113051176071167
2025-06-15 12:31:50,자주 가는 폰집 사장님도 유심보호서비스만 해놨다고 해서 그 말 듣고 보호서비스만 해놨거등 ㅎㅁㅎ,negative,0.1173366904258728
2025-06-15 12:26:04,"좃가튼 폰인증땜에 이짓저짓 초기화하다가 지금 쓰는 유심 데이터도 안켜지게됨 하,,,ㅡㅡ",negative,0.22365713119506836
2025-06-15 12:24:34,"지난번 유심 교체하고 잘 되나 테스트 중인데, 갤럭시 S5에서도 잘 연결된다

교체된 유심이 나노심 뿐이라 남겨둔 어댑터 씀",positive,0.9584273099899292
2025-06-15 12:08:33,오잉 사이트에서 그냥 쉽게 신청되구 ㅋㅋ 집근처 가까운데로하면 유심 가능할때 오라고 문자와 ㅋㅋㅋ,positive,0.5820609331130981
2025-06-15 12:03:46,나는 유심보호서비스만 신청해놨는디..,negative,0.020657837390899658
2025-06-15 11:46:40,ㅋㅋㅋㅋㅋ저도 그래서 두번째로 들을때 유심하게 들었어요 ㅋㅋㅋ 어..? 가나디? 묘하게 가나디인데?? 하고,positive,0.6949585676193237
2025-06-15 11:43:16,"핸드폰 끼리 교체
유심 교체 그런거요",negative,0.032885074615478516
2025-06-15 11:35:05,유심칩들 아녀?,negative,0.09130585193634033
2025-06-15 11:21:20,skt유심 안바꾸고 예스24도 털려서 개인정보 하룰라라감,negative,0.03316527605056763
2025-06-15 11:13:28,"발리 7월 날씨 기온, 건기 기간 비 강수량, 항공, 숙소 가격, 유심, 이심 할인 정보 정리  #발리7월여행 #발리7월날씨",negative,0.011941254138946533
2025-06-15 11:13:09,세면대에 함 빠졌다가 살아난 녀섣이라 공기계를 사서 유심 바꿔끼워야 하나 고민중이던 바로 그녀석,negative,0.3921744227409363
2025-06-15 11:12:25,"흠 근데 라인뮤직은 일본 전화번호가 필요하네요.. 눈물
스포티파이 재팬이나 유튭재팬이나 아마존 뮤직이 국내에선 더 편하겠어요......일본 유심을 진짜 사야하나 하아........",negative,0.31889331340789795
2025-06-15 11:07:14,와... 유심 교체만 하고 걍 쓰는 중인데 갈아타라고 염병을 떠네,negative,0.028197824954986572
2025-06-15 11:01:01,유심 해킹 첨에 일어났을때 바로 유심교체했어도 귀찮아서 통신사 안 바꿨는데 이쯤되면 제발 바꾸라고 직접통지 온 수준이네. 월욜에 알뜰폰 알아보러 가야겠다.,negative,0.2085731029510498
2025-06-15 10:56:38,이거맞나봐 ㅁㅊ 유심교체도 안햇고 예스24도 신경안쓰고잇엇나봄 개인정보무나함ㅋㅋ아,negative,0.02653813362121582
