created_at,text,sentiment,score
2025-06-30 22:24:15,Skt멤버십데이는내일인데 어떤할인받을수잇죠?,negative,0.38860005140304565
2025-06-30 21:26:05,"“SKT 해킹 사태는 그저 예고편”…천재 해커, 한국에 사이버재앙 경고 | 다음 - 매일경제",positive,0.5814753174781799
2025-06-30 21:08:01,이거 이번에 SKT가 당한 리눅스 BPF 필터 공격 기법이네,negative,0.33678191900253296
2025-06-30 17:08:42,"당장 사람이 눈앞에서 죽는 문제 아니라고 아무 생각들 없는건가? 요즘같은 시대에 개인정보 잘못털리면 어떻게 되는지 몰라?
국민 절반 가까이 정보가 털렸는데 SKT 반죽여놔도 시원찮을판에 뭘 정부차원에서 어찌하겠단 소리가 없어
아직 합동조사 마무리 전이라서 그런거라고 믿겠음",positive,0.7449520826339722
2025-06-30 16:04:36,"나skt쓰는데
정보빠져나간지더잘모르겟긔ㅇㅅㅇ",negative,0.18425077199935913
2025-06-30 16:02:46,"애들아 skt 쓰는 사람있어?
나 사실 정보 털릴 것도 없고, 가져갈 돈도 없는데 skt로 통신사이동하는거 ㄱㅊ나?",negative,0.08631241321563721
2025-06-30 15:39:32,"본인 skt 쓰는데 아직도 유심 안바꿈
걍 죽을라고요",negative,0.12676584720611572
2025-06-30 15:23:56,"“SKT 해킹 사태는 그저 예고편”…천재 해커, 한국에 사이버재앙 경고 | 다음 - 매일경제",positive,0.5814753174781799
2025-06-30 14:15:14,"폰 유심 해킹당해서 지금 먹통됨
전화 메시지 데이터 다 안됨
통신사 SKT 말고 다른걸로 바꾸세요~
나는 이미 뭐 돼서 걍 본사에다 불지를라고",negative,0.020587563514709473
2025-06-30 14:09:31,"SKT와 같은것. 한번 턴곳은 당분간 안털지않을까 
오히려..더 안전..?",positive,0.5367514491081238
2025-06-30 13:55:52,이솔라 설명 SKT와 진격거가 생각남. 아씨 서점 뒷문 부수고 안에 들어가기 성공했는데 ㅅㅂ 이스터에그인듯 아닌듯 개골때림,negative,0.09244489669799805
2025-06-30 12:56:41,"최근근황
skt에서 정보 팔리고
예사에서도 정보 팔리고
구글에서도 정보 팔려서
걍 이번콘 스탠딩 뛰는 김에
테무 가입해서 스탠딩화 구매
근데내신발이안와",negative,0.0706130862236023
2025-06-30 12:48:39,"선관위 비번도 12345고, 북에 법원 대통령실 해킹되고, 대통령이 기밀도 갖다 바치는 나라인데 뭐 
“SKT 해킹 사태는 그저 예고편”…천재 해커, 한국에 사이버재앙 경고
해커관점서 韓, 보안뚫기 쉬운 나라
 (출처 : 매일경제 | 네이버 뉴스)",negative,0.19122397899627686
2025-06-30 12:11:08,"Skt 이용하시는 분들
이니스프리 만원이상 구매하면 5000원 할인쿠폰 주네요!!! 배송비도 무료자나아직 쿠폰 남았으니까 얼른 가서 잡으시죠!!",negative,0.162095308303833
2025-06-30 11:24:39,"“SKT 해킹 사태는 그저 예고편”…천재 해커, 한국에 사이버재앙 경고 (출처 : 매일경제 | 네이버 뉴스)",negative,0.4861128330230713
2025-06-30 11:23:48,"속보: '해킹 사고' 이후 SKT, 지난해 정보보호 투자비 7.3% 증가… 보안 강화에 박차",positive,0.6768283843994141
2025-06-30 11:08:08,"SKT 해킹 수사, 경찰 미국 등 5개국-18개 업체와 공조수사 [세상&] (출처 : 헤럴드경제 | 네이버 뉴스)",positive,0.6048615574836731
2025-06-30 10:58:40,"SKT 에이닷, 신규 AI 노트·브리핑 등 2종 베타 서비스-NSP통신",negative,0.016974806785583496
2025-06-30 10:47:49,"'해킹 사고' SKT, 지난해 정보보호투자비 7.3% 늘려",negative,0.3249269127845764
2025-06-30 10:12:40,"Skt 알뜰폰 데이터 20기가 9,900원이길래 존니결제해버림요",negative,0.27544599771499634
2025-06-30 10:05:53,"보안 직무의 적절한 대우를 보장하라 보장하라 

제대로 대우를 안 해주니까 맨날 skt yes24 같은 문제 터지지 ㅜㅜ",positive,0.7848654985427856
2025-06-30 09:46:42,SKT의 저 싸가지 없는 행보만 보면 탈주 말리는데 가족 결합으로 묶여 있어서 어디 갈 수도 없고,positive,0.5713236331939697
2025-06-30 09:46:40,"6/30 팬앤 완툽
오늘 재택이라 점심때 엄빠폰 SKT 유심교체하고 경찰서 가서  운전면허증 갱신함. 
네 그렇다고요
6월한달동안 수고하셨어요

#함께_투표해요_아미",negative,0.2890065908432007
2025-06-30 09:41:48,Skt 쓰레기들,negative,0.007803916931152344
2025-06-30 09:07:14,SKT 경영권 얘네들한테 주자 보상은 훨씬 나을듯,negative,0.17763817310333252
2025-06-30 09:06:47,skt는 소식이 ㅇ벗나요?,negative,0.21754848957061768
2025-06-30 08:42:40,"속보: SKT 1인당 현금 15만원 보상 결정

(개인고객 말고 대리점에게 보상…)",negative,0.06836795806884766
2025-06-30 08:30:46,skt는 뭐 아무도 안쓰는 기능을 보상이랍시고 들고오네,negative,0.13138163089752197
2025-06-30 08:19:35,양심에 안 찔려? SKT 도배충 U+ 도배충 하나 안 잡으면서 누구를 고소 했다는 건데?,negative,0.07597935199737549
2025-06-30 07:51:07,SKT를 아직 쓰는 분들이 있구나...어쩔 수 없는거겠지 슬픔 ㅠ,positive,0.8041529655456543
2025-06-30 07:47:44,"??

SKT, 유심 해킹 보상안 마무리…요금 감면 포함 '역대급 규모'
 업데이트 : 2025-06-24 14:29 
보상안에는 통신 요금 감면, 로밍비 할인, 영상통화 데이터 지원, T멤버십 포인트 제공, V컬러링 무상 제공 등 총 15~20개 항목이 포함될 것으로 알려졌다.",positive,0.5409662127494812
2025-06-30 07:40:43,"털린게너무많아서감도안온다
애플이냐 구글이냐 네이버냐 skt냐",negative,0.011930644512176514
2025-06-30 07:28:25,SKT 위약금 면제 논란 확산…“형평성·법리 모두 따져야” (출처 : 이데일리 | 네이버 뉴스),positive,0.609508216381073
2025-06-30 06:58:53,진짜 SKT 떠나야지 ㅂㄷㅂㄷ,positive,0.6753754019737244
2025-06-30 06:41:53,"""회의록 정리도 AI가 대신""… #SKT #에이닷, '노트·브리핑' 베타 출시 

#SK텔레콤 #AI #노트 #브리핑",negative,0.09125477075576782
2025-06-30 05:59:33,SKT... 신세기통신(아시는 분은 건강검진 어쩌구) 먹을 때부터 마음에 안 들었어...,negative,0.09265035390853882
2025-06-30 05:41:39,와시불 제일 필요없는게 V컬러링인걸 SKT가 알까 알고도 그러면 개쓰레기여,negative,0.1125686764717102
2025-06-30 05:31:12,그러니 여러분은 하루빨리 탈skt해서 알뜰폰을 쓰시는게 좋습니다. 위약금이요? 요금차이로 몇달이면 본전뽑아요,negative,0.26169729232788086
2025-06-30 05:15:29,이럴거면 skt를 사회에 환원해라,positive,0.6783709526062012
2025-06-30 04:57:58,Skt는 없나,negative,0.03826647996902466
2025-06-30 04:42:48,"skt 인터넷 또 문제생겼나 나만 안되나요,,",positive,0.6888608336448669
2025-06-30 04:30:00,"동시에 열린 AI와 6G 시대… 미래 먹거리 준비하는 SKT·KT
#AI #인공지능 #6G #미래 #먹거리 #SKT #KT #통신 #에이닷 #노트 #기록 #녹음 #브리핑 #베타 #베타테스트 #테스트 #시맨틱 #IT #IT뉴스 #IT조선",positive,0.6505836248397827
2025-06-30 04:19:48,"낮에..KT기사가 방문한다고해서 방 정리를좀했는데요.. 

모뎀쪽에 러벤스 치우는걸 깜빡했다에요..

그래서 님들아 SKT LG인터넷 쓸만한가요..",negative,0.4888021945953369
2025-06-30 04:19:08,"이재명 빨리 찢으라고! skt 찢어!! 시발!!

s24 fe 공짜로 뿌리는 수준으로 찢어버리라고!",negative,0.09248083829879761
2025-06-30 03:39:44,skt 나가 뒤져라,negative,0.19399619102478027
2025-06-30 03:26:20,"SKT 1인당 15만원 보상

상무체조 미지의 서울 중국털파리 러브버그 성분에디터 광고모델 레인부츠 야구선수",negative,0.05973321199417114
2025-06-30 03:16:11,저는 그냥 쭉 skt였거든요 ㅋㅋㅋ 근데 정말 혜택이 아무것도 없어요 데이터 쿠폰도 요즘은 거의 무제한이거나 100기가 이렇게 주니까 쓸 일도 없고요. 유플 생각하긴 했어요 다 거기서 거기 같지만요,positive,0.7720819115638733
2025-06-30 03:11:01,중간에 한 일년 kt 쓴거 제외하고는 계속 skt 이십몇년째 쓰고 있는건데 너무 화나네요 근데 또 kt 도 뜨레기는 마찬가지고ㅜ u+ 좋은지도 확실히 모르겠고.. 어디로 가세요?,negative,0.025113701820373535
2025-06-30 02:30:31,"에이닷이 회의록 작성·요약…SKT, 노트·브리핑 베타 버전 출시 (출처 : 전자신문 | 네이버 뉴스) 

#에이닷 #회의록",negative,0.14199721813201904
2025-06-30 01:51:20,폰이지  않을까요??전 3년  썼더니 버벅거리고  skt라서 번이 하고파서 미치네요 ㅋㅋㅋㅋ,negative,0.09047788381576538
2025-06-30 01:06:31,국민은행이 주 거래 은행이라 그 전에 skt알뜰폰 쓰던 서브폰 회사를 국민은행 알뜰폰으로 옮겼는데 은행 포인트랑 할인만으로 요금이 안 나오다 시피하네.,negative,0.15109694004058838
2025-06-30 00:51:43,"찜찜하면 안쓰면 그만.
소비자들 무서운줄 모른다.

[단독] SKT 해킹 ＂유출 없다＂ 결론…통화상세기록 악성 코드 발견은 사실 (출처 : JTBC | 네이버 뉴스)",negative,0.08618605136871338
2025-06-30 00:45:55,"SKT 7월 장기고객할
브웨 왹져 프리다!",positive,0.6942183375358582
