created_at,text,sentiment,score
2025-04-28 23:59:48,다만 재무 부담이 일회성 비용을 부담하는 수준에서 그친다면 SKT 주가는 점차 회복할 것이라고 내다봤다.,positive,0.5079070925712585
2025-04-28 23:59:01,5월 2일까지 SKT 유심 대리점 입고 없음.....,negative,0.12081694602966309
2025-04-28 23:58:58,"유심이 없어 교체 못해주는 skt
번호이동용 유심은  있다는 건가?",negative,0.031043648719787598
2025-04-28 23:58:26,SKT 집단소송 없나?,negative,0.1113501787185669
2025-04-28 23:57:25,하...대리점 가는 거 너무 기찮아 skt를 저주해(,negative,0.2972460389137268
2025-04-28 23:57:18,버스정류장 앞에 뭔 사람이 저래 많지 하면서 걸어왔는데 바로 옆이 SKT였군아,positive,0.7020184397697449
2025-04-28 23:56:27,SKT 이새끼들 계속 사이버 침해사고라고 애매하게 말하네ㅋㅋㅋ 보안관리 실패로 인한 유심 해킹이라고 하라곸ㅋㅋ하긴 그렇게는 못말하겠지 지들 책임이니까,negative,0.42950892448425293
2025-04-28 23:55:10,"남들 SKT 로 난리인데, 나는 이와 중에 알뜰폰 저렴한거 찾아서 갈아타느라 유심샀다~ 14500원 요금제에서 9500원 요금제로 내려가보자~
(차에서 유튜브보는 버릇 고치느라 무제한 요금제와 프리미엄은 안함)",negative,0.1295393705368042
2025-04-28 23:52:45,살다살다 skt 유심 오픈런을 해야하는 인생이 될줄은 몰랐음 진짜 인생 모르는거구나,negative,0.43932783603668213
2025-04-28 23:52:19,아이 씨발 지랄하지 말고 빨리 집으로 유심보내세요 진짜 어이가 없네 어디까지 참아줘야돼 #skt ,negative,0.002820611000061035
2025-04-28 23:52:15,회사 근처 SKT 대리점 앞에 줄 겁나 긴데 진짜 피해자들만 발 동동 거린다,negative,0.21773147583007812
2025-04-28 23:51:18,"SKT 해킹규모가 최소 9.7GB로 확인되었고
데이터의 종류로 추산해볼 때 현재 skt 거의 모든 가입자들 정보까지 털렸다고 볼 수 있다고 함",positive,0.7466928958892822
2025-04-28 23:51:06,"LGU+는 유심 택배로 보내줬는데, 대리점 줄 서 교체하라는 SKT

SK텔레콤이 해킹 사고 이후 유심 무상 교체를 시작했지만, 대리점 방문을 강제하면서 고객 불만이 커지고 있음.

28일부터 대리점에서 직접 유심을 교체해야 하고, 신분증 지참도 필수라 긴 줄이 생기고 있음. 유심 재고 부족으로",negative,0.008237719535827637
2025-04-28 23:49:16,공식 t월드 앱 공지나 뉴스 기사로만 사건에 대해  보다가 1주일? 만에  skt  에서 온 문자..보호 서비스 가입 하긴 했지만 진짜 원천 차단 할수있나...,negative,0.09737873077392578
2025-04-28 23:47:49,미친 skt쓰다가 지금 kt인데 걍 공공제됐네,negative,0.09015452861785889
2025-04-28 23:47:41,"SKT 문자 진짜 빨리 돌린다
저번주에 이 일 터진거 알았는데
세상 빠르네요",positive,0.5853328108787537
2025-04-28 23:44:02,"AI 우리편

""해킹 범인을 잡아라, 기업, 국민 피해자를 지켜라! — SKT 유심 해킹 사건과 국가의 책임은 범인을 잡는 것이다.""",positive,0.5039013624191284
2025-04-28 23:43:57,"악성코드만 심어놨을까? 하드웨어 레벨에서 백도어도 다 심어놨다면 포맷해도 다 살아날 수 있음. 그냥 백업 스토리지까지 로우 포맷하고 폐기해야 할 것 같은데 ㄷㄷ ///＂SKT 유심 사용하지 마세요＂…네카오, 임직원에 교체 권고 (출처 : 서울경제 | 네이버 뉴스)",negative,0.3766709566116333
2025-04-28 23:43:22,SKT 해킹 사태는 이재명 때문?… 소환된 '이재명 테마주' 이유 알고 보니 민주당과 민주당 대선 후보가 선거자금을 마련하기 위해 SK텔레콤 해킹 사건을 일으켰다는 주장이 퍼졌다는 게 민주당의 설명이었다. 일각에선 민주당 후보와 관련된 회사<그런게 있어? 사실인가보네,negative,0.3587146997451782
2025-04-28 23:43:04,"HSS 에 기지국 정보라니 

무슨 키체인얘기가 나오더니 기지국이라니
그냥 HSS 와 연결된 SKT내 모든 서버가 털렸다고 해라

안될과학 이야기가 어느정도 맞아요. 

유심만 교체하면 됩니다.",negative,0.051858365535736084
