created_at,text,sentiment,score
2025-07-08 23:44:33,저 유심 구매했고 국적통이랑현타가 한번에왓슨,negative,0.09428805112838745
2025-07-08 22:07:27,"음..한국번호가e심이라서 일본유심 한번 꼽아봤는데..
음.. 작동을안함ㅎ",negative,0.2655121684074402
2025-07-08 18:11:58,조졋다 저 폰 유심 망가졋나보요 데이터가 않되서 튕겻어 ㅁㅊ,positive,0.6945770978927612
2025-07-08 16:44:22,뭔씨 ㅋㅋㅋㅋㅋㅋ 미쳤나 ㅋㅋㅋㅋㅋㅋㅋ 뭔 손실 ㅋㅋㅋㅋㅋ 내 손실은 니네가 유심교체해준 것밖에 더 있냐? 뭐 나한테는 어떻게 보상해줬는데 ㅋㅋㅋㅋㅋㅋ그동안 따박따박 돈 잘 빼갔으면서 그 돈으로 뭐했는뎈ㅋㅋㅋ기본이나 잘해 아 흐린눈하고 지나가려고했더니만 진짜 딱 성질나게하네 ㅋㅋㅋ,negative,0.07126092910766602
2025-07-08 16:10:37,"아!!!! 나 글고 좋아하는 거 뭐냐면
2025-07-08 14:55:43,얘네 해외나갈때 유심맨날 갈아끼나 갑자기 궁금 (너무 자주나가니까..
2025-07-08 14:43:15,당첨되셨나요 축하드려욥",negative,0.14644402265548706
2025-07-08 13:50:18,?? 시발 이번 유심사태는 분명 저새끼가 찢재명이랑 대선조작하려고 짜고친게 맞나보다.,negative,0.023610293865203857
2025-07-08 13:30:11,전번은 내가 지금 유심이 없어 인스타는 지웠다 연락용으로 새로 만듬 na_hyeon.12임 글고 디코도 잇짜나 너는,negative,0.15068483352661133
2025-07-08 13:23:12,그러고 보니 유심조 선생 또 잠수 타셨네.,negative,0.08176183700561523
2025-07-08 13:18:14,"내가 쓰던 거긴 한데, 형 새 폰 쓰는 느낌 나라고 초기화 하긴 했어요.
형 핸드폰 유심 있죠? 그거 끼우면 되는데…. 사진이나 번호는 다시 저장해야겠지만.",negative,0.10347795486450195
2025-07-08 12:38:55,"여러분양도표 구하는거 유심필수아니에요!!! 있으면 편하긴한데 돈아깝다면
표주인이랑 동행입장하는방식 + 이레귤러로 님들 이름이랑 생년월일전달해서 표주인이 입력해두면 폰번호없는사람전용 입장로 따로있어요",negative,0.07474642992019653
2025-07-08 11:58:12,"24만명이 투표한걸 보니 

68%는 대한민국 토종 국민들
8%는 개딸과 중국산 유심칩
24%는 다중문화 국민들

구라찢털 소설 베끼느라고 애쓴 정진기레기야 위 결과에 대한 너의 느낌이 궁금하다.",negative,0.09316796064376831
2025-07-08 11:56:30,남박님 때문에 목주름 유심하게 보게 됨 전염됐다,negative,0.31796795129776
2025-07-08 11:53:59,"저도 이제 오키나와 막콘만 구하면 돼요
하
일단유심부터뚫어야돼",negative,0.45950835943222046
2025-07-08 10:55:51,아니 계속 밖에 있는데 유심 연결 안되어있다고 떠!!!,negative,0.18533247709274292
2025-07-08 10:37:53,"유심이심 결제, 나리타 익스프레스 결제 숙소결제 비행기결제 이제 우리는 물러날 곳이 없다",negative,0.09050166606903076
