created_at,text,sentiment,score
2025-06-12 23:59:29,"10년 넘게 skt 썼고 이북도 예스24만 이용했고 생각해보니 어릴 때도 넥슨 게임만 했는데 (메이플 해킹이 개 빈번햇음
나 뭔 보안 취약 회사 콜렉터임….?",negative,0.21126341819763184
2025-06-12 23:04:47,이새끼들 주가 조작하려고 해킹당한척 하는거 아냐? 그래서 기관에서 협조하겠다는데 안하고 버티기 하는거아님??? SKT새끼들 보상 제대로안하고 먹금하는고 먹히는걸보고 영감을 얻은거 아님!?? ??,negative,0.1977185606956482
2025-06-12 20:07:14,"“SKT 이어 또?”… 이곳마저 ‘뻥’ 뚫렸다, 반복되는 사태에 한국 ‘초비상’",positive,0.6598363518714905
2025-06-12 17:25:26,"나 구글계정도 해킹당했고 skt써서 유심도 해킹당했고 기프티콘 앱 예전에 한번 깔았던거 그것도 해킹당함...
이 모든게 3개월도 안되는 기간 안에 일어난 일입니다...",negative,0.2869015336036682
2025-06-12 15:15:49,"SKT 해킹 단체소송 접수하려고 부모님 Tworld 들어갔다가 
깜놀.

몇년째 유료부가서비스 쓰고계셨음. 알지도 못하는 부가서비스를.

등잔밑이 어둡다더니.. 내일 전화해서 해지하고 환불신청해야겠네요.",negative,0.047933101654052734
2025-06-12 14:39:30,ㅋㅋㅋㅋㅋㅋㅋㅋ SKT 유심 이제야 연락오네,positive,0.7933904528617859
2025-06-12 14:35:59,국영은혁신못하니까그돈대기업줘잉잉 국영기업이 SKT보단 혁신 잘 할듯,negative,0.23431295156478882
2025-06-12 14:22:38,저도 팔랑이 협업보고 KT로 탈아탔습니다. SKT 꺼져 ㅋㅋㅋ,negative,0.11051476001739502
2025-06-12 14:22:26,예스24 사태는 SKT보다 내용적으로 훨씬 심각해보이는데...,negative,0.4386957287788391
2025-06-12 14:15:42,"예, 저 16만 개 시도 중 성공했다는 6만 개, 그래서 저 비밀번호 어쩌고 메일 받은 게 접니다. 이거 무슨.. 정보유출계의 홍길동이냐ㅠ skt쓰고 예사 회원이고(요샌 딴 곳에서 책사고 예매했지만).. 속상하다 속상해--;;",negative,0.004076600074768066
2025-06-12 14:00:28,이런 국가 중대사를 철저히 하시는 우리 대통령님께 이런 요구까지 해야하는지 참 안타깝지만 skt사태후 위약금끼지 지불한 국민으로서 참 암담합니다. 살펴주세요.,negative,0.37621092796325684
2025-06-12 13:58:39,skt와 예24 둘 다 쓰던 나는 그냥 현자가 됨,negative,0.3507823944091797
2025-06-12 13:54:44,SKT도개인정보털리고예스24도털리고내주식도,negative,0.2163628339767456
2025-06-12 13:05:26,SKT) 이런 메일이 왔는데 가입자 모두에게 보내는 전체 메일인가요? 아님 실제 유출 가능성이 있는 고객에게 개별로 오는 메시지인가요?,negative,0.34202176332473755
