created_at,text,sentiment,score
2025-05-19 23:59:33,다 떠나서 울집 온가족 할인으로 10년 넘게 skt 쓰고있는데 보상금이라도 내놔라 진짜 짜증나네ㅠ 나보다 더 해외여행 잘 하는 내 개인정보ㅠㅠㅠㅠ,positive,0.9753691554069519
2025-05-19 23:56:04,"[제2편] 중국은 준비완료, 이재명은 안절부절, 수상한 SKT 
조회수 29,966회 3시간 전 #김문수 
[김채환의 시사이다 69.6만]",negative,0.16137772798538208
2025-05-19 23:55:35,"SKT, 3년간 악성코드 설치 몰랐다…유심 정보 2700만건 유출",negative,0.2648038864135742
2025-05-19 23:53:54,"ㅆㅂ
니네가몰알아
다시조사해봐
skt 라서 이미 털렸던 거라고 안 잡히는 거 아니고????",negative,0.48830777406692505
2025-05-19 23:51:35,"좋은건데..
이미 내 개인정보 공공재라서 걍 털리고 10만원 받고 싶은 맘도 있어
SKT는 돈 안주냐? 양심없는 새끼들",positive,0.9257752895355225
2025-05-19 23:48:58,"법대로
-박순찬 화백-
SPC삼립 & SKT",negative,0.15009069442749023
2025-05-19 23:48:43,"SKT, 3년간 악성코드 설치 몰랐다…유심 정보 2700만건 유출 (출처 : 한겨레 | 네이버 뉴스)",negative,0.2851172685623169
2025-05-19 23:46:35,RT [박순찬의 장도리 카툰] 법대로 #SPC #SKT #판사 #룸살롱,negative,0.1707932949066162
2025-05-19 23:45:41,"거기서 123이 왜 나와?!
SKT 는 부정선거와 무슨 연관?!!",negative,0.1694675087928772
2025-05-19 23:44:38,이 정도면 SKT 망해야 맞는데...,negative,0.4442284107208252
2025-05-19 23:41:28,"마누라 바꾸는데 20조 쓰면서
2,300만 개인정보 보호엔... 나 몰라!

SKT 해커, 3년 전 악성코드 심어…
개인정보·IMEI 유출 가능성

2차 조사 결과
""악성코드 25종·감염서버 23대""
IMEI, 휴대폰 복제·금융거래 악용할 수 있어

25.05.19 #sk텔레콤 #개인정보 #skt",negative,0.1620885729789734
2025-05-19 23:38:37,"(약간 과한 생각이지만,) 광고모델이 사고쳐서 회사 이미지 말아먹으면 위약금 청구하고 계약 해지하고 어쩌구 하던데, 기업이 사고쳐서(예를 들면 SKT) 광고모델 이미지에 영향을 받으면(받을 수 있나?) 보상해 주는 조항이 있을라나;",negative,0.13390982151031494
2025-05-19 23:31:18,Skt정보탈취후 선거 조잭하려는 선관위와 중국 신진핑잉당입니다,negative,0.21241861581802368
2025-05-19 23:30:04,Skt는 이꼬라지인데 주식 오르는거 보면  진짜 웃김,positive,0.8484793305397034
2025-05-19 23:29:05,"SKT 유출로 너무 빡친 장기사용자가 난데, 민증교체로 뭘 막을 수 있는게 없어요.
괜히 대한민국의 미래만 막을 수 있으니 민증재발급은 하지 말고, SKT놈들의 멱살을 잡읍시다! 
이걸 악용하는 음모론자놈들의 멱살도 같이!!!",negative,0.29996758699417114
2025-05-19 23:28:50,이정도면 skt보상 다해주고 폐업해야겠는데,positive,0.7679420709609985
2025-05-19 23:28:40,우리 가족 다 SKT 씀... 엄마가 다른데 알아보겠다고는 하심.,positive,0.6303554773330688
2025-05-19 23:23:11,"개인정보위 ""SKT 18대 서버에 악성코드 감염…이름·전화번호·IMEI 담겨"" #뉴스1",negative,0.1275530457496643
2025-05-19 23:22:08,"모처럼이니 SKT 솜브라 스킨이 나와도 되겠네요
궁 대사로 ‘전부 유출해주지’ 같은 건 어떨까요",negative,0.09083008766174316
2025-05-19 23:21:44,SKT 개인정보 유출 집단소송 참여링크,negative,0.10724461078643799
2025-05-19 23:20:55,"SKT해킹 중국이 범인. 내 폰 털린 건 안되고 국가 전체가 털리고 있는 것은 괜찮은가요? 선관위와 여야합작으로 중국에 나라 털어 갖다바치고 있어요.  -국가비상사태-
#사전투표말고본투표",negative,0.13920891284942627
2025-05-19 23:19:28,"SKT 보안사고도 문제지만 
더 안타까운건 다른 통신사는 괜찮냐 이거임..
중국산 통신 장비 잔뜩 들어간 LGT
공무원 조직같은 KT
안털리는 통신사가 있을까...?",negative,0.27973681688308716
2025-05-19 23:19:09,SKT 가입자 전원 털려… 3년 前부터 해킹 공격,negative,0.146195650100708
