created_at,text,sentiment,score
2025-07-07 22:55:34,"유심 바꿨더니
교통카드가 안되네",negative,0.010671436786651611
2025-07-07 22:26:21,"이번에 유심사 체험단으로 선정돼서 나고야 여행 중 써봤는데, 진짜 너무 편했다.
로컬망이라 속도랑 안정성 좋았고, QR만 스캔하면 바로 개통돼서 유심 안 갈아도 되는 게 제일 좋았음.
데이터도 많고 어디서든 잘 터져서 여행 내내 완전 만족.",positive,0.9961183071136475
2025-07-07 20:05:31,ㅋㅋㅋㅋㅋ그동안은 투자 했다는 듯이 염병이네 AI투자내역 한번 까보자? AI투자하던 기업이 몇천만명 유심정보를 털러? ㅋㅋㅋㅋㅋ 잘도 투자했겠다,negative,0.02211141586303711
2025-07-07 15:17:01,"유심활성화, 콘서트 선예매응모, 버블 결제 바꾸기 다 끝냄… 자면 되는데 잠이 안온당",negative,0.004150867462158203
2025-07-07 14:53:53,유심내놔........ 내일 해야겠다 흐엉,positive,0.7324241995811462
2025-07-07 14:28:22,아 왁박박 유심 훔칠걸,negative,0.12486320734024048
2025-07-07 13:53:45,안녕하세요? 일본에 가서 유심을 발급받고 온 후기를 블로그에 적어 봤습니다  하나셀 유심 발급을 고민하는 오타쿠님들에게 도움이 되길 바라며...... ₍˄•༝•˄₎◞✩,negative,0.3058300018310547
2025-07-07 13:46:55,"홈캠 이송 대작전!

안전하게 홈캠을 이송해왔다!
그런데 리셋시키는 버튼을 눌러야는데....
또르르........ 유심핀같은게 없다...
플라스틱을 캘리로 잡고 시저로 얇게 잘라서 끼워봤는데
힘없어서 홀라당 휘어지길래
몇가닥 더 잘라서 뭉쳐서 해도 안되구...
이것저것 다 안되고 짐을 샅샅이",negative,0.02773141860961914
2025-07-07 13:29:23,대만.. 유심 샀고 입국신고서는 전자나 현장.. 또 뭐 해야되나 콘서트 티켓은 세븐 발권이고,negative,0.029400944709777832
2025-07-07 13:28:42,ㅅㅂ 유심 안 삿자나,negative,0.19200867414474487
