created_at,text,sentiment,score
2025-04-19 23:53:22,"문제는 자급제폰을 바꿀때마다.. OMD, MAC변경 신청? 이걸 해줘야~ 그래서.. 저는 그냥, 중고폰을 구입후 쓰던유심 교체해서 씁니다.
* 통신사가 자급제폰 엄청~ 귀찮게 만들어놓았어요..",negative,0.09267371892929077
2025-04-19 23:53:21,"일본 유심 데이터

유튜브 등 영상 안보고 
카톡 구글맵 SNS만 한다면
하루에 2기가짜리 상품으로 충분

유심홀릭이 가장 쌈

로밍망이 아닌 현지망 제품
4G가 아닌 5G eSIM 추천",negative,0.4355895519256592
2025-04-19 23:51:15,"음... 원래 메이저 통신사든.. 알뜰통신사든.. 메이저통신사의 망을 사용하기에.. 대중교통 무료 Wifi를 사용할수 있는데요..
자급제 스마트폰의 경우, 쓰던유심으로 전화는 개통되도.. 
해결방법 : 통신사 대리점에서 OMD MAC주소를 변경해줘야 지하철 Wifi 연결이 되는 오류도 있더라고요..",negative,0.03454017639160156
2025-04-19 23:49:46,내 한국 유심칩 들어잇은 공기계폰이 안 보임.. 어디둿지,negative,0.17570865154266357
2025-04-19 22:32:44,데이터유심을 하루치를 덜 사서 이거 샀는데 일본에서는 최소 3마넌 이상만 파는듯....이거 안되면 진쩌 망한다 ㅡㅡ 사는거 부터 종이 쪼가리만 있길래 뭔가 했는데 카운터에서 실물 갖다줌... 근데 겁나 오래걸림,negative,0.36089813709259033
2025-04-19 22:01:23,유심칩 빡대갈들을 어떻게 이겨......,negative,0.06962615251541138
2025-04-19 21:54:26,아이디가 딱 봐도 유심칩이네,negative,0.10121667385101318
2025-04-19 21:44:56,유심칩 개딸들 더 풀겠네ㅋㅋㅋㅋ,negative,0.12340569496154785
2025-04-19 21:35:17,"맨처음 중고로샀던 아이패드 2세대 유비트 구버전으로 과금도 조금 했던앱이 있어서 그냥 남겨뒀었는데..

어짜피 안해서 팔던가 버리던가 하려고 리셋하니까 유심얘기나온다..

이거 셀룰러였네..",negative,0.04630559682846069
2025-04-19 21:24:58,찾으면서 저렴한 데 발견함. 어쩐지 주변 사람들은 다 유심 안 교환하더라니. 다들 QR코드로 했었나 봐.,negative,0.38344401121139526
2025-04-19 21:21:07,어우 한참돌아다녔넴...얼마나 돌아다녔냐면 유심을 잃어버릴만큼...^^ (사정이 있었답니닷...),positive,0.8878430128097534
2025-04-19 20:45:29,저 지금 너무 화나요 유심 잘못 되어서 번호 날렸어요 레쥬메도 그 번호로 뿌렸는데ㅠㅠ,negative,0.020520269870758057
2025-04-19 20:38:07,"무속인이 내걸은 탱화를 잘보면 이 무속인의 서번트를 미리 엿볼 수 있습니다.
2025-04-19 18:55:42,네ㅜㅜㅜㅜㅜㅜㅜㅜㅜ유심이 인식안된다 해가꼬 엉엉 ㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ 이제 되네양,0
2025-04-19 18:54:53,ㅋㅋ큐ㅠㅠㅠ 백작이 이상하게 사람 많으면 안 터지더라고요 미아 땐 안∥그랬는데...",negative,0.14895009994506836
2025-04-19 18:46:02,유심 열심히 돌리는 중!,negative,0.48322969675064087
2025-04-19 18:45:55,갑자기 핸드폰이 유심 업다고 계속 안대ㅠㅠ,negative,0.42177796363830566
2025-04-19 17:21:45,유심 배송기다리는거랑 뭐가다름…?,negative,0.05063438415527344
2025-04-19 17:18:42,"kt쓰는 트친있나요?
오늘 kt 데이터 왤케 안터지지....
와파랑 타통신사유심인 폰은 잘터지는데 kt데이터만 지금 너무 안터져요",negative,0.10575932264328003
2025-04-19 16:25:56,미치겠네 유심인식안돼서 전원 껐다켜기를 몇번째하는거,negative,0.4254780411720276
2025-04-19 16:12:58,유심들 비상걸렸을듯 ㅋㅋㅋ,negative,0.3070051670074463
2025-04-19 15:45:27,"이 개딸놈은 이재명의 좋같음을 받아들이는 5단계 중 '부정' 단계ㅋㅋㅋ 재명이가 새로 산 유심칩인가봉가?ㅋㅋㅋ

부정 -> 분노 -> 협상 -> 우울 -> 수용",negative,0.09076148271560669
2025-04-19 15:01:31,여유도 좀 있고... 하고 박성짅이 좀 답지 않게 뚝딱거리는 모습에 이 햄이 와이러지? 싶어서 윤도욵 방금 막 일어나서 뻑뻑한 눈 두어번 빠르게 깜빡거리고서 박성짅을 좀 유심 쳐다봄. 뭔가 묘하게 평소랑 다른 거 같음. 조금 긴 머리카락 원래는 흐트러지는 거 싫다고 세팅 좀 하고 나가는 편인데,positive,0.9125416874885559
2025-04-19 14:53:44,매일 유심 바꿔 쓰다가 이심 처음 도전해봐 두렵고 막 그래,negative,0.060378432273864746
2025-04-19 14:12:28,"선리치 컬러풀
저는 이 공연을 정말 가고 싶었어요! 비행기 안 뜰 줄 알면서도 일본 유심도 사고 이플러스까지 뚫어서 양일 티켓을 구했습니다.
리세일 기간에도 공연 하루 전에 비행기가 뜰 수 있다는 실낱같은 희망에 기대기 위해서 팔지 않았고, 그 티켓은 그대로 회장의 빈 자리가 되었습니다.",positive,0.9165370464324951
2025-04-19 13:38:18,하..내폰 esim 지원 안돼서 포켓와이파이랑 유심 다 찾아봤는데 오히려 ㅈㄴ 비싸서 그냥 폰을 또 esim 가능한 중고폰으로 바꾸고 기존폰 팔아버리려고 함...아 귀찮아죽겟어 다 패버리고싶어 진심,negative,0.028074443340301514
2025-04-19 13:34:29,"다만 EU가 아니라서 데이터 유심을 새로 사야됨
그래서 나 4시간 동안 인터넷 없이 돌아다녔어",positive,0.8139922618865967
2025-04-19 11:51:39,"아니 미용실왓는데 담당생 아닌 분들이 유심하게 우리쪽을자꾸 쳐다보심 ㅅㅂ 뭐야
내가 도끼병인가 아닌데",negative,0.4061407446861267
2025-04-19 11:45:47,아고라같은 광장!?? 이거 미친넘일세!! 그런새씨가 사사오입에 광주당원들 유심으로 95퍼 만들어서 작업했냐!?? 천하의 새끼야!! 네놈새끼 면상만보면 피꺼솟이야!! 제발 보이지 말자!!,negative,0.19830089807510376
2025-04-19 11:29:16,ssibal 새 유심 삿음,negative,0.35448771715164185
2025-04-19 11:11:29,ㅠㅠ 유심이 고장나서 짜즐나죽겟어 지금 트위터에 사진도제대로 안떠,negative,0.08988720178604126
2025-04-19 11:06:17,어 한국유심 따로 설정안했는데 한국문자도 메인핸드폰으로오네 뭐지,negative,0.12961101531982422
2025-04-19 10:31:27,내일이면 한국에서 사온 유심 마지막날인데 언제 개통해줄거냐 아하모 빨랑 내게 데이터를 달라,negative,0.14604240655899048
2025-04-19 08:39:14,16분 정도라 운동한다 생각하믄 꽤 나쁘지 않아요 (유심,negative,0.4201142191886902
2025-04-19 08:26:44,핸드폰 원래 쓰던 거 지지난주쯤에 갑자기 작동을 안해서 se2 공폰 쓰고 있어서 유심칩도 없고 그냥 쓰레기폰이고 어차피 핸드폰 새로 살라 하고 있었는데 귀찮아서 안 사고 있단 말임 오히려 잘 됐음 카드만 귀찮을 뿐,positive,0.9192693829536438
2025-04-19 07:43:34,언제 올지 몰라요 전화해도 못받아요 유심 반납해요,negative,0.06993621587753296
2025-04-19 02:22:00,"연기 잘하고 애드립 섞어 쳤는데 그게 또 은근 터지는 부분이 있어서
2025-04-19 02:03:27,홍콩 도착 감상..",negative,0.35157889127731323
1.얘넨 뭔 유심을 실명등록에 여권까지 찍으래,,positive,0.5075883865356445
"2. 습!!!! 해!!!!!!""",1,negative,0.051663219928741455
2025-04-19 02:01:15,ㅋㅋㅋㅋㅋ 유심칩들이 말은 못 하잖아~~,positive,0.6548608541488647
2025-04-19 00:51:29,"하쉬발트 보면 가끔씩
환상게임 나카고(유심) 생각나버림",negative,0.28412312269210815
"(근데 다른그룹인데 좋아하는 게 다르지 않을까)""",3,negative,0.01526719331741333
2025-04-19 00:22:27,"선우연 씨 제 휴대폰 와이파이가 안 터집니다
선우연 씨 갑자기 폰이 말썽인데 유심 카드가 뭐죠 신용 카드 같은 건가요?
선우연 씨 키오스크가 제 돈을 먹었습니다
ㅅㅇㅇㅆ ㅅㅇㅇㅆ",negative,0.03618079423904419
