created_at,text,sentiment,score
2025-05-07 23:49:39,"에버스핀 ""SKT 해킹 혼란 틈타 악성 앱 설치 유도 기승""

피싱 방지 설루션 페이크파인더를 운영하는 에버스핀은 8일 SK텔레콤[017670] 해킹 사건 이후 불안한 사용자 심리를 이용해 휴대전화 원격 제어 앱 설치를 유도하는 사례가 발견되고 있다며 주의를 당부했다.

에버스핀에 따르면 피싱범은 전화",negative,0.231207013130188
2025-05-07 23:43:05,"SKT도 솔직히 해킹 피해자라고 하면 피해자겠지만, 너무 뻔뻔하니까 어이가 없네요.(....)",negative,0.011529207229614258
2025-05-07 23:41:38,"SK 이어 CJ도 털렸다…북한 해킹조직 의심 

선관위!

사전투표 조작  불가하다고
ㅎㅎ
SKT
CJ
LG유플러스
다 털렸는데

선관위를 믿어?
이미 털린 선관위를
당장
사전투표 불가를
외쳐야 한다.

SKT문제를
선관위 사전투표 불신과
연계해라!

전자조작!가능성 이게
부정선거!",negative,0.09127908945083618
2025-05-07 23:30:00,"글로벌 통신사 노리는 해커들…IMSI 유출은 감시·추적 수단
#SKT #유심해킹 #해커 #해킹 #IMSI #개인정보유출 #가입자식별번호 #유심인증키",negative,0.030503273010253906
2025-05-07 23:22:10,"SKT 가입자 인증 막는다고?…""문제는 '문자인증'이야""

인증문자 언제든 가로챌 수 있어…해외선 QR코드·패스키 각광

글로벌 빅테크는 문자인증을 축소하는 추세
구글은 올해부터 지메일에서 문자인증을 없애고
QR코드 스캔 도입

머니투데이
#IT강간국
#뒷북호들갑",negative,0.16827547550201416
2025-05-07 23:14:40,"SKT ""암호화 안하는게 표준""이라던 유심정보…KT·LGU+는?",negative,0.11856567859649658
2025-05-07 23:11:06,"SKT 사태때 최악의 상황을 가정해 봤다
핸펀 털리고 개인정보 털리고 비번 털리고
근데 가장 안전한 자산은 개인지갑
비트 밖에 없었네",negative,0.006070733070373535
2025-05-07 23:11:05,"SKT ""암호화 안하는게 표준""이라던 유심정보…KT·LGU+는?",negative,0.11856567859649658
2025-05-07 23:09:17,나는 아무리 생각해도 내란과 SKT유심사태가 연관되어 있을 것 같은 느낌을 지울 수가 없음,negative,0.3544064164161682
2025-05-07 23:08:09,"다른 통신사를 사용중이지만, SKT헤킹사태 이후엔 각종 스펨전화, 건강보험관련 설문조사(결국 실손보험 권유) 등이 갑자기 오지 않는다.
개인정보 판매하던걸 멈춘건가…",positive,0.6073154807090759
2025-05-07 22:43:45,"SKT 버리고 번호이동 하고 싶어도 LG U+나 KT에 유심 재고 얼마나 있다고

그리고 사용 요금도 큰 혜택 없는 것 같고",negative,0.04642587900161743
2025-05-07 22:17:27,SKT는 도대체 무슨 짓거리를 한거냐,negative,0.04366511106491089
2025-05-07 22:06:06,"최태원!?
공사가 다망해서 SKT사태 관련 국회방통위의 출석 요구에 안 가겠다고 벌러덩 드러누워버린 그 최태원?
그리고.. 기자도 웃기네?
제목에 최태원이 이름을 꼭 앞에 넣어주는건 SK그룹 홍보팀에서 전화가 와서 그랬니?",negative,0.07373785972595215
2025-05-07 22:01:08,"SKT ""위약금, 개별 고객 약정에 따른 것…관련 수치 영업비밀"" (종합2보)",negative,0.05955582857131958
2025-05-07 21:42:52,"SKT 가입자 인증 막는다고?…""문제는 '문자인증'이야"" | 다음 - 머니투데이",negative,0.4120939373970032
2025-05-07 21:41:02,"SKT만 막으면 끝?…쉽고 빨라서 썼던 '문자인증', 보안 구멍 '숭숭' | 다음 - 머니투데이",negative,0.2971187233924866
2025-05-07 21:23:27,2025년 5G 요금제 비교 SKT KT LG U+ 어떤 선택이 최상의 선택일까?,negative,0.21461766958236694
2025-05-07 20:56:40,skt해킹 때문에 망분리 완하는 날라간듯. 사실 물리적으로 분리한거 아니엿음 이미 다 털렷겟지,negative,0.13916677236557007
2025-05-07 20:55:52,"선거는 치뤄지고.

대통령은 의외의 인물이라면.
지금 통과되는 법안들은
제7공화국을 위한 건가?

SKT 해킹.
한국인명단만 있었겠어?

선관위.
그 열쇠를 가진 쪽은 누구?
목숨을 건질 마지막 기회라면?",negative,0.402252733707428
2025-05-07 20:33:59,"해킹 해킹. “SKT 이어 CJ도 털렸다” CJ올리브네트웍스, 인증 파일 해킹 정황…北 배후 가능성 제기",negative,0.062488436698913574
2025-05-07 20:19:43,"skt 유심 유출되고 연휴 지나니까 슬슬 오기 시작하네, 에휴

#skt #유심유출 #스팸",negative,0.042278170585632324
2025-05-07 19:27:59,SKT 해킹사태 마침내 입연 최태원…＂뼈아프게 반성＂ (출처 : SBS Biz | 네이버 뉴스),positive,0.8353082537651062
2025-05-07 18:59:42,ㅋㅋㅋㅋㅋㅋㅋㅋ그치만 난 이미 엘지쪽으로 정햇는걸>< 이런거 쓰고있는 통신사나 가전 맞추면 편해서 엘지 연락해서 안해주면 skt로 런 친다고 협박하자,positive,0.5556958317756653
2025-05-07 18:56:30,"Skt사태보고 비트코인으로 결정 했는데, 지금 꼭대기라 내년에 사면 너무 늦을 까요? ㅜㅜ",positive,0.9850871562957764
2025-05-07 18:44:10,"#YoonAgain #ResetKorea #CCPout #반국가세력척결 #부정선거검색하라 

A Future Korean “Dystopia”
이재명과 민주당이 앞으로 만들고 싶은세상! 

 <6> CBDC 
사유재산의 국유화를 이루고 싶은 공산주의 열망! 
최근 skt사건은 그냥 해킹으로 볼일이 아니다!!",positive,0.9695191979408264
2025-05-07 18:24:36,SKT “위약금…일괄적인 면제는 검토하지 않고 있다..,negative,0.3362118601799011
2025-05-07 18:20:23,"SKT 놈들 행태는 딱 ""적반하장""",negative,0.2416926622390747
2025-05-07 17:13:32,"뭐 요약하면
하필 해킹 사태가 터진 시기가 SKB의 완전 자회사화 시기랑 겹쳐버려 내부에서 비상걸리고 SKT는 어떻게든 출혈을 줄여야 한다
정도겠네요",negative,0.08863478899002075
2025-05-07 17:11:42,"SKT 근황

죽여달라고 애원하는 중",negative,0.4475787878036499
2025-05-07 17:09:39,"SKT는 개인 고객과의 약정에 따라 위약금 문제를 처리할 것이라고 밝혔다. 

이는 위약금 문제에 대한 민사적 해결의 가능성을 시사하는 것으로, 위약금을 면제하는 경우 수조원 규모의 손실이 예상되는 것으로 보인다.",negative,0.3967856168746948
2025-05-07 16:54:44,뭐한다고 민증까지 훔치노 걍 skt한테 물어봐,negative,0.04235184192657471
2025-05-07 16:53:55,"폰 바꿀 건데
이미 샀어
근데 아징 데이터 언 얾겻와
유심받고옮기고싶은데
skt 쉬벌럼들ㅋㅋ",negative,0.22211813926696777
2025-05-07 16:37:07,SKT 에 그냥 남아있겠습니다 ㅋㅋ,negative,0.4560561180114746
2025-05-07 16:29:30,"[단독] SKT ""위약금 면제 시 수백만명 해지…분위기 휩쓸려 시장 대혼란""


근데 까놓고 말해서 그러라고 있는거 아녀 백년천년 SK가 시장 1위 해먹냐? ㅋ 느덜 시장에 미꾸라지 풀어야 한다매 딱좋은 기회네",negative,0.21717822551727295
2025-05-07 16:18:47,"""Skt해지 위약금 면제 근황"":",negative,0.3486434817314148
2025-05-07 16:11:59,"참고하면 좋을 정보

SKT는 2025년 5월 14일까지 태광그룹과 미래에셋금융그룹의 SK브로드밴드 지분 약 99,543,344주를 총 1조 1500억원에 매입할 예정¹이었다고 한다. 

그런데 SKT의 현금 및 현금성 자산은 2조 237억²이기에 매입 직후의 현금 흐름이 일시적으로 정체될 예정....이었으나

이번 SKT",negative,0.44449371099472046
2025-05-07 15:52:50,SKT 니들 망하는거 우리 알빠 아닌데ㅋㅋㅋㅋㅋㅋ,positive,0.6197500228881836
2025-05-07 15:42:19,"SKT 해킹 추가 발견 악성코드 8종, 기존 공격 서버 3대서 나와",negative,0.4658631682395935
2025-05-07 15:41:14,"샨 누나한테도 오더니 나한테도 오네..
내가 SKT 쓰니까 너도 내 개인정보가 만만해?????????????",negative,0.10071277618408203
2025-05-07 15:25:33,"테무에서 5만원 어치나 쇼핑함
Skt가 정보 홀라당 한 김에
미루던 아이패드 케이스랑 아이폰 케이스랑 에어팟 케이스랑 필름이랑 다이어리랑 거치대랑 스티커 기타등등을 샀다제",negative,0.0804281234741211
2025-05-07 15:16:06,정말 나라걱정하셨다면 황교안 전총리 말대로 skt틀려 시끄러워졌을때 이번대선은 해킹우려로 사전선거 시행금지하겠다 행정명령내리고 선거관리나 하셨어야죠.,negative,0.16694092750549316
2025-05-07 15:08:55,"작동되는 공기계에 넣었는데
안 됩니다
이유가 뭔지 아세요? SKT 유심 난리 때문에 제가 부가 서비스에. 가입을 해 놔서 그렇다네요 십새들 덕에 일이 더 꼬이네",negative,0.013892531394958496
2025-05-07 15:07:53,SKT 존나 싸가지 없다 시벌럼들 통신사이동할때 위약금 없앨것처럼 말 흘리더니 이젠 위약금 없애면 지네 망한다고 지랄하네 ㅅㅂ 걍 망하셈,negative,0.18656420707702637
2025-05-07 15:07:36,어차피 skt 쓰고 있는데 개크게 미뤄왔던 테무 가입할까 고민,negative,0.32536780834198
2025-05-07 14:55:45,"돈 주기 싫다 이거지. 
멀리 볼 줄 모르는 오너 덕에 skt 나락 가는구나.",negative,0.016451537609100342
2025-05-07 14:53:21,"SKT 민폐 쩌네.

나는 깃허브 코드 복붙으로 (문자 그대로 복붙'만' 했음) 개인정보 보안을 땜질하던 당신네 회사에 내 개인정보를 공유하기 싫다니까 동의한 적도 없는 유심보호서비스에 강제 가입시킴?
모든 소액결제를 휴대전화로 때우는데 이 정보를 주는 것으로도 내 생활 습관 다 보여주는 건데?",negative,0.01656860113143921
2025-05-07 14:43:33,"""보안 아니라 국방 문제” SKT 해킹사태 달리 봐야합니다. 국내 통신사 중에 가장 보안철저한 SKT가 이렇게 됬다는건 정말이지 국방문제로 넘겨 대비하지 않으면 방법 없죠. CCPOUT",positive,0.935657799243927
2025-05-07 14:34:58,"SKT가 위약금을 손실로 말하는게 웃긴 이유가, “위약금”이란 계약위반자로 인해 발생하는 손실인데, 이걸 순익으로 말하고 있다는 점. 거기에 SKT 잘못으로 계약을 해지하겠다는건데, 그걸 사용자들이 지불해야 하는걸로 말하고 있음. 더구나 순익으로 잡으면 안될 항목임에도 손실이라 말하고 있음.",negative,0.284115731716156
2025-05-07 14:28:10,지랄을 해라 SKT 내 진짜 조만간 통신사 옮긴다.,negative,0.31030571460723877
2025-05-07 14:20:16,"SKT 집단 손해 배상 신청하실 분들은
잘 알아보셔서 신청하세요.
법무법인마다 신청 기간이 다르기 때문에
빨리 알아보시면 좋을듯 합니다.
착수금(변호사 선임비) 있는 경우도 있고
없는 경우도 있으니까 잘 확인하면 좋을 것 같아요.",positive,0.7650641202926636
2025-05-07 14:17:53,나 SKT 쓰거든,negative,0.24964511394500732
2025-05-07 13:45:39,시말 트친들이게뭐지 내번호한테서이런게왔는데??????나 skt도아닌데??????이거뭐지??????? 나아무것도안했는데????,negative,0.09738868474960327
2025-05-07 13:27:50,아니 skt 데이터도 존나느리고 오ㅏ이파이도 존나 느리고 ㅆㅂ,negative,0.01231616735458374
2025-05-07 13:26:12,"메가커피 디카페인카페라테
SKT멤버십할인+KT출석쿠폰+Sol페이 합작",negative,0.31845998764038086
2025-05-07 13:16:35,미친새키 skt 토나온다,negative,0.08316552639007568
2025-05-07 13:07:14,악성코드 추가로 발견한 SKT 해킹 근황 #이슈  via 우려가 현실로 이뤄지는듯. 일이 죽자고 커지네.,positive,0.5545972585678101
2025-05-07 12:54:56,"까놓고 오늘 최태원회장이
'구국의 결단'내렸으면
skt임원만 병신만들고 회장은 살아남아서 대한상의는 확실하게 챙길수 있었을텐데

'S'un'K'yung 의리 좋네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",negative,0.3436928391456604
2025-05-07 12:49:26,나중에 같이 가요!,positive,0.9820278882980347
2025-05-07 12:38:01,"[단독] SKT “위약금은 계약 문제”… 전면 면제 결국 어려울 듯 (출처 : 국민일보 | 네이버 뉴스) 

니들 말대로 계약문제면 면제해줘야 하는거 아닌가?",negative,0.41415607929229736
2025-05-07 12:37:10,"SKT ""위약금 면제 시 수백만명 해지…분위기 휩쓸려 시장 대혼란""

해킹 피해를 입은 SK텔레콤이 국회를 찾아 위약금 면제 요구에 대해 강하게 반대 입장을 밝혔음.

SK텔레콤은 위약금을 면제하면 수백만 명이 번호이동을 할 수 있고, 이로 인해 수조 원대 손실이 발생해 회사 존립에 위협이 될 수",negative,0.3397030830383301
2025-05-07 12:25:57,"SKT ＂위약금, 개별 고객 약정에 따른 것…관련 수치 영업비밀＂ (종합2보) (출처 : 연합뉴스 | 네이버 뉴스)",negative,0.1416493058204651
2025-05-07 12:22:10,aa로 skt와 여러 과제를 진행했던 경험상 이미 회사는 심각하게 관료화 되어 있었고 미래 연구소 연구원들은 스펙은 좋은 허접한 사람들로 채워져 월급만 많이 받는 부러운 사람들이었다. 일은 하청업체가 다하고 역시나 슈펙스한 회사답게 직원들은 아무것도 못하는 곳이었다.,negative,0.2807984948158264
2025-05-07 12:16:57,"Skt  ,...
유심재고 없어
바꿀려면 예약해야 돼
근데 알뜰폰은 따로 사이트
들어가서 개별로 신청 해야돼
셀프개통 하려고 했는데 
인증서에서 튕겨..

뭐 어떻게 하라는 거임??",negative,0.11591899394989014
2025-05-07 12:16:05,이새끼 말 하는거 보니까 SKT탈퇴가 답이다,negative,0.4046105146408081
2025-05-07 12:14:41,"탐넘에서 왔습니다.
저도 SKT사용자로서 사진 저장하고 가겠습니다.",negative,0.4191175103187561
2025-05-07 12:09:00,"신곡 컬러링 설정할라고 T컬러링 들어갔는데 

검색해도 안뜨는 신곡

이 정도면 눈치껏 신곡 데리고 왔어야지 skt야...

#데이식스 #T컬러링 #맡겨놨어요찾아주세요",negative,0.3738642930984497
2025-05-07 12:05:27,"SKT 대응, 고객응대 다 너무 마음에 안 든다
나중에는 SKT로 돌아올지도 모르겠지만 지금은 실컷 욕하고 실컷 야리돌림하고 실컷 싫어하고 싶다

유심을 그날 안에 가면 되는게 아니라 꼴랑 1시까지 와서 바꾸라는게 진짜 뭐하자는거지 싶다

피해는 고객이 봤는데 왜 보상 일정을 회사에 맞춰야하지?",negative,0.030450522899627686
2025-05-07 12:01:12,"Skt 알뜰폰 쓰는데 오늘 해킹 당함...
그래도 돈은 안나갔는데 이러다가 돈도 털릴거같아서 뮤섭네 유림보호했는데도 털리는세상",negative,0.2303321361541748
